drg,title,relative_weight,gmlos,sso
482,Hip and femur procedures except major joint without CC/MCC,1.3482,31.9,26.6
483,Major joint or limb reattachment procedures of upper extremities,1.3482,31.9,26.6
485,Knee procedures with principal diagnosis of infection with MCC,1.3482,31.9,26.6
486,Knee procedures with principal diagnosis of infection with CC,1.3482,31.9,26.6
487,Knee procedures with principal diagnosis of infection without CC/MCC,1.3482,31.9,26.6
488,Knee procedures without principal diagnosis of infection with CC/MCC,1.3482,31.9,26.6
489,Knee procedures without principal diagnosis of infection without CC/MCC,1.3482,31.9,26.6
492,"Lower extremity and humerus procedures except hip, foot and femur with MCC",1.3482,31.9,26.6
493,"Lower extremity and humerus procedures except hip, foot and femur with CC",1.3482,31.9,26.6
494,"Lower extremity and humerus procedures except hip, foot and femur without CC/MCC",1.3482,31.9,26.6
495,Local excision and removal of internal fixation devices except hip and femur with MCC,1.3482,31.9,26.6
496,Local excision and removal of internal fixation devices except hip and femur with CC,1.3482,31.9,26.6
497,Local excision and removal of internal fixation devices except hip and femur without CC/MCC,1.3482,31.9,26.6
498,Local excision and removal of internal fixation devices of hip and femur with CC/MCC,1.3482,31.9,26.6
499,Local excision and removal of internal fixation devices of hip and femur without CC/MCC,1.3482,31.9,26.6
500,Soft tissue procedures with MCC,1.2141,32.6,27.2
501,Soft tissue procedures with CC,1.2141,32.6,27.2
502,Soft tissue procedures without CC/MCC,0.7813,21.1,17.6
503,Foot procedures with MCC,0.6366,19.3,16.1
504,Foot procedures with CC,0.6366,19.3,16.1
505,Foot procedures without CC/MCC,0.6366,19.3,16.1
506,Major thumb or joint procedures,0.6366,19.3,16.1
507,Major shoulder or elbow joint procedures with CC/MCC,0.7813,21.1,17.6
508,Major shoulder or elbow joint procedures without CC/MCC,0.4651,15.7,13.1
509,Arthroscopy,0.4651,15.7,13.1
510,"Shoulder, elbow or forearm procedures, except major joint procedures with MCC",0.4651,15.7,13.1
511,"Shoulder, elbow or forearm procedures, except major joint procedures with CC",0.4651,15.7,13.1
512,"Shoulder, elbow or forearm procedures, except major joint procedures without CC/MCC",0.4651,15.7,13.1
513,"Hand or wrist procedures, except major thumb or joint procedures with CC/MCC",0.6366,19.3,16.1
514,"Hand or wrist procedures, except major thumb or joint procedures without CC/MCC",0.6366,19.3,16.1
515,Other musculoskeletal system and connective tissue O.R. procedures with MCC,1.2787,30.1,25.1
516,Other musculoskeletal system and connective tissue O.R. procedures with CC,1.2141,32.6,27.2
517,Other musculoskeletal system and connective tissue O.R. procedures without CC/MCC,1.2141,32.6,27.2
518,Back and neck procedures except spinal fusion with MCC or disc device or neurostimulator,1.0424,26.9,22.4
519,Back and neck procedures except spinal fusion with CC,0.7813,21.1,17.6
520,Back and neck procedures except spinal fusion without CC/MCC,0.7813,21.1,17.6
521,Hip replacement with principal diagnosis of hip fracture with MCC,0.7813,21.1,17.6
522,Hip replacement with principal diagnosis of hip fracture without MCC,0.7813,21.1,17.6
533,Fractures of femur with MCC,0.6366,19.3,16.1
534,Fractures of femur without MCC,0.4651,15.7,13.1
535,Fractures of hip and pelvis with MCC,0.7813,21.1,17.6
536,Fractures of hip and pelvis without MCC,0.4651,15.7,13.1
537,"Sprains, strains, and dislocations of hip, pelvis and thigh with CC/MCC",0.7813,21.1,17.6
538,"Sprains, strains, and dislocations of hip, pelvis and thigh without CC/MCC",0.4651,15.7,13.1
539,Osteomyelitis with MCC,1.0644,29.7,24.8
540,Osteomyelitis with CC,0.8379,26.5,22.1
541,Osteomyelitis without CC/MCC,0.7813,21.1,17.6
542,Pathological fractures and musculoskeletal and connective tissue malignancy with MCC,1.0424,26.9,22.4
543,Pathological fractures and musculoskeletal and connective tissue malignancy with CC,0.4651,15.7,13.1
544,Pathological fractures and musculoskeletal and connective tissue malignancy without CC/MCC,0.4651,15.7,13.1
545,Connective tissue disorders with MCC,1.0424,26.9,22.4
546,Connective tissue disorders with CC,0.6366,19.3,16.1
547,Connective tissue disorders without CC/MCC,0.6366,19.3,16.1
548,Septic arthritis with MCC,0.9266,25.8,21.5
549,Septic arthritis with CC,0.9266,25.8,21.5
550,Septic arthritis without CC/MCC,0.9266,25.8,21.5
551,Medical back problems with MCC,1.0371,24.8,20.7
552,Medical back problems without MCC,1.0144,24.8,20.7
553,Bone diseases and arthropathies with MCC,0.5522,17.4,14.5
554,Bone diseases and arthropathies without MCC,0.5522,17.4,14.5
555,Signs and symptoms of musculoskeletal system and connective tissue with MCC,0.841,23.1,19.3
556,Signs and symptoms of musculoskeletal system and connective tissue without MCC,0.6366,19.3,16.1
557,"Tendonitis, myositis and bursitis with MCC",0.9107,25.9,21.6
558,"Tendonitis, myositis and bursitis without MCC",0.7402,22.7,18.9
559,"Aftercare, musculoskeletal system and connective tissue with MCC",0.8568,23.5,19.6
560,"Aftercare, musculoskeletal system and connective tissue with CC",0.706,22.0,18.3
561,"Aftercare, musculoskeletal system and connective tissue without CC/MCC",0.6366,19.3,16.1
562,"Fracture, sprain, strain and dislocation except femur, hip, pelvis and thigh with MCC",0.7813,21.1,17.6
563,"Fracture, sprain, strain and dislocation except femur, hip, pelvis and thigh without MCC",0.7813,21.1,17.6
564,Other musculoskeletal system and connective tissue diagnoses with MCC,0.9111,23.2,19.3
565,Other musculoskeletal system and connective tissue diagnoses with CC,0.7813,21.1,17.6
566,Other musculoskeletal system and connective tissue diagnoses without CC/MCC,0.7813,21.1,17.6
570,Skin debridement with MCC,1.3069,32.1,26.8
571,Skin debridement with CC,0.9509,28.0,23.3
572,Skin debridement without CC/MCC,0.9282,28.0,23.3
573,Skin graft for skin ulcer or cellulitis with MCC,1.6419,45.2,37.7
574,Skin graft for skin ulcer or cellulitis with CC,1.0424,26.9,22.4
575,Skin graft for skin ulcer or cellulitis without CC/MCC,1.0424,26.9,22.4
576,Skin graft except for skin ulcer or cellulitis with MCC,1.0424,26.9,22.4
577,Skin graft except for skin ulcer or cellulitis with CC,1.0424,26.9,22.4
578,Skin graft except for skin ulcer or cellulitis without CC/MCC,1.0424,26.9,22.4
579,"Other skin, subcutaneous tissue and breast procedures with MCC",1.2501,31.3,26.1
580,"Other skin, subcutaneous tissue and breast procedures with CC",1.0535,30.2,25.2
581,"Other skin, subcutaneous tissue and breast procedures without CC/MCC",0.9509,28.0,23.3
582,Mastectomy for malignancy with CC/MCC,0.9509,28.0,23.3
583,Mastectomy for malignancy without CC/MCC,0.9509,28.0,23.3
584,"Breast biopsy, local excision and other breast procedures with CC/MCC",0.9509,28.0,23.3
585,"Breast biopsy, local excision and other breast procedures without CC/MCC",0.9509,28.0,23.3
592,Skin ulcers with MCC,0.8831,24.0,20.0
593,Skin ulcers with CC,0.7639,24.2,20.2
594,Skin ulcers without CC/MCC,0.4651,15.7,13.1
595,Major skin disorders with MCC,0.7813,21.1,17.6
596,Major skin disorders without MCC,0.7813,21.1,17.6
597,Malignant breast disorders with MCC,0.7813,21.1,17.6
598,Malignant breast disorders with CC,0.7813,21.1,17.6
599,Malignant breast disorders without CC/MCC,0.7813,21.1,17.6
600,Non-malignant breast disorders with CC/MCC,0.7813,21.1,17.6
601,Non-malignant breast disorders without CC/MCC,0.7813,21.1,17.6
602,Cellulitis with MCC,0.7425,20.9,17.4
603,Cellulitis without MCC,0.5484,17.3,14.4
604,"Trauma to the skin, subcutaneous tissue and breast with MCC",1.3482,31.9,26.6
605,"Trauma to the skin, subcutaneous tissue and breast without MCC",0.4651,15.7,13.1
606,Minor skin disorders with MCC,0.9171,21.5,17.9
607,Minor skin disorders without MCC,0.6366,19.3,16.1
614,Adrenal and pituitary procedures with CC/MCC,0.7813,21.1,17.6
615,Adrenal and pituitary procedures without CC/MCC,0.7813,21.1,17.6
616,"Amputation of lower limb for endocrine, nutritional and metabolic disorders with MCC",1.3482,31.9,26.6
617,"Amputation of lower limb for endocrine, nutritional and metabolic disorders with CC",1.3482,31.9,26.6
618,"Amputation of lower limb for endocrine, nutritional and metabolic disorders without CC/MCC",1.3482,31.9,26.6
619,O.R. procedures for obesity with MCC,1.0424,26.9,22.4
620,O.R. procedures for obesity with CC,1.0424,26.9,22.4
621,O.R. procedures for obesity without CC/MCC,1.0424,26.9,22.4
622,"Skin grafts and wound debridement for endocrine, nutritional and metabolic disorders with MCC",1.2933,33.8,28.2
623,"Skin grafts and wound debridement for endocrine, nutritional and metabolic disorders with CC",0.9459,26.8,22.3
624,"Skin grafts and wound debridement for endocrine, nutritional and metabolic disorders without CC/MCC",0.6366,19.3,16.1
625,"Thyroid, parathyroid and thyroglossal procedures with MCC",1.2294,32.5,27.1
626,"Thyroid, parathyroid and thyroglossal procedures with CC",1.1816,32.5,27.1
627,"Thyroid, parathyroid and thyroglossal procedures without CC/MCC",0.8572,21.7,18.1
628,"Other endocrine, nutritional and metabolic O.R. procedures with MCC",1.2294,32.5,27.1
629,"Other endocrine, nutritional and metabolic O.R. procedures with CC",1.1816,32.5,27.1
630,"Other endocrine, nutritional and metabolic O.R. procedures without CC/MCC",0.8572,21.7,18.1
637,Diabetes with MCC,1.0163,25.3,21.1
638,Diabetes with CC,0.7412,22.9,19.1
639,Diabetes without CC/MCC,0.4651,15.7,13.1
640,"Miscellaneous disorders of nutrition, metabolism, fluids and electrolytes with MCC",0.8871,22.4,18.7
641,"Miscellaneous disorders of nutrition, metabolism, fluids and electrolytes without MCC",0.5859,19.2,16.0
642,Inborn and other disorders of metabolism,0.8572,21.7,18.1
643,Endocrine disorders with MCC,0.7813,21.1,17.6
644,Endocrine disorders with CC,0.6366,19.3,16.1
645,Endocrine disorders without CC/MCC,0.6366,19.3,16.1
650,Kidney transplant with hemodialysis with MCC,0.0,0.0,0.0
651,Kidney transplant with hemodialysis without MCC,0.0,0.0,0.0
652,Kidney transplant,0.0,0.0,0.0
653,Major bladder procedures with MCC,1.3482,31.9,26.6
654,Major bladder procedures with CC,1.3482,31.9,26.6
655,Major bladder procedures without CC/MCC,1.3482,31.9,26.6
656,Kidney and ureter procedures for neoplasm with MCC,0.4651,15.7,13.1
657,Kidney and ureter procedures for neoplasm with CC,0.4651,15.7,13.1
658,Kidney and ureter procedures for neoplasm without CC/MCC,0.4651,15.7,13.1
659,Kidney and ureter procedures for non-neoplasm with MCC,1.3482,31.9,26.6
660,Kidney and ureter procedures for non-neoplasm with CC,1.3482,31.9,26.6
661,Kidney and ureter procedures for non-neoplasm without CC/MCC,1.3482,31.9,26.6
662,Minor bladder procedures with MCC,1.3482,31.9,26.6
663,Minor bladder procedures with CC,1.3482,31.9,26.6
664,Minor bladder procedures without CC/MCC,1.3482,31.9,26.6
665,Prostatectomy with MCC,1.3482,31.9,26.6
666,Prostatectomy with CC,1.3482,31.9,26.6
667,Prostatectomy without CC/MCC,1.3482,31.9,26.6
668,Transurethral procedures with MCC,1.3482,31.9,26.6
669,Transurethral procedures with CC,1.3482,31.9,26.6
670,Transurethral procedures without CC/MCC,1.3482,31.9,26.6
671,Urethral procedures with CC/MCC,0.6366,19.3,16.1
672,Urethral procedures without CC/MCC,0.6366,19.3,16.1
673,Other kidney and urinary tract procedures with MCC,1.3422,29.3,24.4
674,Other kidney and urinary tract procedures with CC,1.0424,26.9,22.4
675,Other kidney and urinary tract procedures without CC/MCC,0.6366,19.3,16.1
682,Renal failure with MCC,0.9115,21.9,18.3
683,Renal failure with CC,0.711,20.1,16.8
684,Renal failure without CC/MCC,0.6366,19.3,16.1
686,Kidney and urinary tract neoplasms with MCC,0.4651,15.7,13.1
687,Kidney and urinary tract neoplasms with CC,0.4651,15.7,13.1
688,Kidney and urinary tract neoplasms without CC/MCC,0.4651,15.7,13.1
689,Kidney and urinary tract infections with MCC,0.6615,20.2,16.8
690,Kidney and urinary tract infections without MCC,0.4846,16.0,13.3
693,Urinary stones with MCC,1.3482,31.9,26.6
694,Urinary stones without MCC,0.4651,15.7,13.1
695,Kidney and urinary tract signs and symptoms with MCC,1.3482,31.9,26.6
696,Kidney and urinary tract signs and symptoms without MCC,1.3482,31.9,26.6
697,Urethral stricture,0.7992,20.6,17.2
698,Other kidney and urinary tract diagnoses with MCC,0.7992,20.6,17.2
699,Other kidney and urinary tract diagnoses with CC,0.7813,21.1,17.6
700,Other kidney and urinary tract diagnoses without CC/MCC,0.7813,21.1,17.6
707,Major male pelvic procedures with CC/MCC,1.004,26.2,21.8
708,Major male pelvic procedures without CC/MCC,1.004,26.2,21.8
709,Penis procedures with CC/MCC,1.3482,31.9,26.6
710,Penis procedures without CC/MCC,0.7813,21.1,17.6
711,Testes procedures with CC/MCC,1.004,26.2,21.8
712,Testes procedures without CC/MCC,1.004,26.2,21.8
713,Transurethral prostatectomy with CC/MCC,1.004,26.2,21.8
714,Transurethral prostatectomy without CC/MCC,1.004,26.2,21.8
715,Other male reproductive system O.R. procedures for malignancy with CC/MCC,0.6366,19.3,16.1
716,Other male reproductive system O.R. procedures for malignancy without CC/MCC,0.6366,19.3,16.1
717,Other male reproductive system O.R. procedures except malignancy with CC/MCC,1.3482,31.9,26.6
718,Other male reproductive system O.R. procedures except malignancy without CC/MCC,0.6366,19.3,16.1
722,"Malignancy, male reproductive system with MCC",0.7813,21.1,17.6
723,"Malignancy, male reproductive system with CC",0.7813,21.1,17.6
724,"Malignancy, male reproductive system without CC/MCC",0.7813,21.1,17.6
725,Benign prostatic hypertrophy with MCC,1.004,26.2,21.8
726,Benign prostatic hypertrophy without MCC,1.004,26.2,21.8
727,Inflammation of the male reproductive system with MCC,1.004,26.2,21.8
728,Inflammation of the male reproductive system without MCC,0.7813,21.1,17.6
729,Other male reproductive system diagnoses with CC/MCC,0.6366,19.3,16.1
730,Other male reproductive system diagnoses without CC/MCC,0.6366,19.3,16.1
734,"Pelvic evisceration, radical hysterectomy and radical vulvectomy with CC/MCC",1.0424,26.9,22.4
735,"Pelvic evisceration, radical hysterectomy and radical vulvectomy without CC/MCC",1.0424,26.9,22.4
736,Uterine and adnexa procedures for ovarian or adnexal malignancy with MCC,1.0424,26.9,22.4
737,Uterine and adnexa procedures for ovarian or adnexal malignancy with CC,1.0424,26.9,22.4
738,Uterine and adnexa procedures for ovarian or adnexal malignancy without CC/MCC,1.0424,26.9,22.4
739,Uterine and adnexa procedures for non-ovarian and non-adnexal malignancy with MCC,1.2294,32.5,27.1
740,Uterine and adnexa procedures for non-ovarian and non-adnexal malignancy with CC,1.1816,32.5,27.1
741,Uterine and adnexa procedures for non-ovarian and non-adnexal malignancy without CC/MCC,0.7638,21.0,17.5
742,Uterine and adnexa procedures for non-malignancy with CC/MCC,1.0424,26.9,22.4
743,Uterine and adnexa procedures for non-malignancy without CC/MCC,1.0424,26.9,22.4
744,"D&C, conization, laparoscopy and tubal interruption with CC/MCC",0.4651,15.7,13.1
745,"D&C, conization, laparoscopy and tubal interruption without CC/MCC",0.4651,15.7,13.1
746,"Vagina, cervix and vulva procedures with CC/MCC",1.0424,26.9,22.4
747,"Vagina, cervix and vulva procedures without CC/MCC",1.0424,26.9,22.4
748,Female reproductive system reconstructive procedures,1.0424,26.9,22.4
749,Other female reproductive system O.R. procedures with CC/MCC,1.0424,26.9,22.4
750,Other female reproductive system O.R. procedures without CC/MCC,1.0424,26.9,22.4
754,"Malignancy, female reproductive system with MCC",0.4651,15.7,13.1
755,"Malignancy, female reproductive system with CC",0.4651,15.7,13.1
756,"Malignancy, female reproductive system without CC/MCC",0.4651,15.7,13.1
757,"Infections, female reproductive system with MCC",1.0424,26.9,22.4
758,"Infections, female reproductive system with CC",0.7813,21.1,17.6
759,"Infections, female reproductive system without CC/MCC",0.4651,15.7,13.1
760,Menstrual and other female reproductive system disorders with CC/MCC,0.4651,15.7,13.1
761,Menstrual and other female reproductive system disorders without CC/MCC,0.4651,15.7,13.1
768,Vaginal delivery with O.R. procedures except sterilization and/or D&C,0.4651,15.7,13.1
769,Postpartum and post abortion diagnoses with O.R. procedures,0.4651,15.7,13.1
770,"Abortion with D&C, aspiration curettage or hysterotomy",0.4651,15.7,13.1
776,Postpartum and post abortion diagnoses without O.R. procedures,0.4651,15.7,13.1
779,Abortion without D&C,0.4651,15.7,13.1
783,Cesarean section with sterilization with MCC,1.1816,32.5,27.1
784,Cesarean section with sterilization with CC,1.1816,32.5,27.1
785,Cesarean section with sterilization without CC/MCC,1.1816,32.5,27.1
786,Cesarean section without sterilization with MCC,1.1816,32.5,27.1
787,Cesarean section without sterilization with CC,1.1816,32.5,27.1
788,Cesarean section without sterilization without CC/MCC,1.1816,32.5,27.1
789,"Neonates, died or transferred to another acute care facility",0.4651,15.7,13.1
790,"Extreme immaturity or respiratory distress syndrome, neonate",0.4651,15.7,13.1
791,Prematurity with major problems,0.4651,15.7,13.1
792,Prematurity without major problems,0.4651,15.7,13.1
793,Full term neonate with major problems,0.4651,15.7,13.1
794,Neonate with other significant problems,0.4651,15.7,13.1
795,Normal newborn,0.4651,15.7,13.1
796,Vaginal delivery with sterilization and/or D&C with MCC,0.4651,15.7,13.1
797,Vaginal delivery with sterilization and/or D&C with CC,0.4651,15.7,13.1
798,Vaginal delivery with sterilization and/or D&C without CC/MCC,0.4651,15.7,13.1
799,Splenectomy with MCC,1.4459,32.4,27.0
800,Splenectomy with CC,1.0424,26.9,22.4
801,Splenectomy without CC/MCC,1.0424,26.9,22.4
802,Other O.R. procedures of the blood and blood forming organs with MCC,0.7813,21.1,17.6
803,Other O.R. procedures of the blood and blood forming organs with CC,0.7813,21.1,17.6
804,Other O.R. procedures of the blood and blood forming organs without CC/MCC,0.7813,21.1,17.6
805,Vaginal delivery without sterilization or D&C with MCC,0.4651,15.7,13.1
806,Vaginal delivery without sterilization or D&C with CC,0.4651,15.7,13.1
807,Vaginal delivery without sterilization or D&C without CC/MCC,0.4651,15.7,13.1
808,Major hematological and immunological diagnoses except sickle cell crisis and coagulation disorders with MCC,0.7126,20.3,16.9
809,Major hematological and immunological diagnoses except sickle cell crisis and coagulation disorders with CC,0.7126,20.3,16.9
810,Major hematological and immunological diagnoses except sickle cell crisis and coagulation disorders without CC/MCC,0.4651,15.7,13.1
811,Red blood cell disorders with MCC,1.0424,26.9,22.4
812,Red blood cell disorders without MCC,0.4651,15.7,13.1
813,Coagulation disorders,1.3482,31.9,26.6
814,Reticuloendothelial and immunity disorders with MCC,0.917,24.1,20.1
815,Reticuloendothelial and immunity disorders with CC,0.917,24.1,20.1
816,Reticuloendothelial and immunity disorders without CC/MCC,0.917,24.1,20.1
817,Other antepartum diagnoses with O.R. procedures with MCC,0.4651,15.7,13.1
818,Other antepartum diagnoses with O.R. procedures with CC,0.4651,15.7,13.1
819,Other antepartum diagnoses with O.R. procedures without CC/MCC,0.4651,15.7,13.1
820,Lymphoma and leukemia with major O.R. procedures with MCC,1.3582,33.2,27.7
821,Lymphoma and leukemia with major O.R. procedures with CC,0.7813,21.1,17.6
822,Lymphoma and leukemia with major O.R. procedures without CC/MCC,0.7813,21.1,17.6
823,Lymphoma and non-acute leukemia with other procedures with MCC,0.7813,21.1,17.6
824,Lymphoma and non-acute leukemia with other procedures with CC,0.7813,21.1,17.6
825,Lymphoma and non-acute leukemia with other procedures without CC/MCC,0.7813,21.1,17.6
826,Myeloproliferative disorders or poorly differentiated neoplasms with major O.R. procedures with MCC,1.3582,33.2,27.7
827,Myeloproliferative disorders or poorly differentiated neoplasms with major O.R. procedures with CC,0.7813,21.1,17.6
828,Myeloproliferative disorders or poorly differentiated neoplasms with major O.R. procedures without CC/MCC,0.7813,21.1,17.6
829,Myeloproliferative disorders or poorly differentiated neoplasms with other procedures with CC/MCC,0.7813,21.1,17.6
830,Myeloproliferative disorders or poorly differentiated neoplasms with other procedures without CC/MCC,0.7813,21.1,17.6
831,Other antepartum diagnoses without O.R. procedures with MCC,0.4651,15.7,13.1
832,Other antepartum diagnoses without O.R. procedures with CC,0.4651,15.7,13.1
833,Other antepartum diagnoses without O.R. procedures without CC/MCC,0.4651,15.7,13.1
834,Acute leukemia without major O.R. procedures with MCC,0.7813,21.1,17.6
835,Acute leukemia without major O.R. procedures with CC,0.7813,21.1,17.6
836,Acute leukemia without major O.R. procedures without CC/MCC,0.7813,21.1,17.6
837,Chemotherapy with acute leukemia as secondary diagnosis or with high dose chemotherapy agent with MCC,0.7813,21.1,17.6
838,Chemotherapy with acute leukemia as secondary diagnosis with CC or high dose chemotherapy agent,0.7813,21.1,17.6
839,Chemotherapy with acute leukemia as secondary diagnosis without CC/MCC,0.7813,21.1,17.6
840,Lymphoma and non-acute leukemia with MCC,0.7813,21.1,17.6
841,Lymphoma and non-acute leukemia with CC,0.6366,19.3,16.1
842,Lymphoma and non-acute leukemia without CC/MCC,0.6366,19.3,16.1
843,Other myeloproliferative disorders or poorly differentiated neoplastic diagnoses with MCC,0.7813,21.1,17.6
844,Other myeloproliferative disorders or poorly differentiated neoplastic diagnoses with CC,0.6366,19.3,16.1
845,Other myeloproliferative disorders or poorly differentiated neoplastic diagnoses without CC/MCC,0.6366,19.3,16.1
846,Chemotherapy without acute leukemia as secondary diagnosis with MCC,0.7813,21.1,17.6
847,Chemotherapy without acute leukemia as secondary diagnosis with CC,0.7813,21.1,17.6
848,Chemotherapy without acute leukemia as secondary diagnosis without CC/MCC,0.7813,21.1,17.6
849,Radiotherapy,0.6366,19.3,16.1
853,Infectious and parasitic diseases with O.R. procedures with MCC,1.6784,34.9,29.1
854,Infectious and parasitic diseases with O.R. procedures with CC,1.3482,31.9,26.6
855,Infectious and parasitic diseases with O.R. procedures without CC/MCC,1.3482,31.9,26.6
856,Postoperative or post-traumatic infections with O.R. procedures with MCC,1.4828,34.0,28.3
857,Postoperative or post-traumatic infections with O.R. procedures with CC,1.0424,26.9,22.4
858,Postoperative or post-traumatic infections with O.R. procedures without CC/MCC,1.0424,26.9,22.4
862,Postoperative and post-traumatic infections with MCC,1.0102,25.2,21.0
863,Postoperative and post-traumatic infections without MCC,0.6878,22.1,18.4
864,Fever and inflammatory conditions,0.6366,19.3,16.1
865,Viral illness with MCC,1.0424,26.9,22.4
866,Viral illness without MCC,0.6366,19.3,16.1
867,Other infectious and parasitic diseases diagnoses with MCC,1.1393,23.0,19.2
868,Other infectious and parasitic diseases diagnoses with CC,0.6366,19.3,16.1
869,Other infectious and parasitic diseases diagnoses without CC/MCC,0.6366,19.3,16.1
870,Septicemia or severe sepsis with MV >96 hours,2.014,29.5,24.6
871,Septicemia or severe sepsis without MV >96 hours with MCC,0.9149,22.7,18.9
872,Septicemia or severe sepsis without MV >96 hours without MCC,0.6173,17.9,14.9
876,O.R. procedures with principal diagnosis of mental illness,0.7881,22.9,19.1
880,Acute adjustment reaction and psychosocial dysfunction,0.4959,17.7,14.8
881,Depressive neuroses,0.6214,20.3,16.9
882,Neuroses except depressive,0.6214,20.3,16.9
883,Disorders of personality and impulse control,0.6214,20.3,16.9
884,Organic disturbances and intellectual disability,0.5152,24.5,20.4
885,Psychoses,0.4901,23.1,19.3
886,Behavioral and developmental disorders,0.4959,17.7,14.8
887,Other mental disorder diagnoses,0.4959,17.7,14.8
894,"Alcohol, drug abuse or dependence, left AMA",0.4959,17.7,14.8
895,"Alcohol, drug abuse or dependence with rehabilitation therapy",0.467,25.4,21.2
896,"Alcohol, drug abuse or dependence without rehabilitation therapy with MCC",0.7881,22.9,19.1
897,"Alcohol, drug abuse or dependence without rehabilitation therapy without MCC",0.6214,20.3,16.9
901,Wound debridements for injuries with MCC,1.3408,32.4,27.0
902,Wound debridements for injuries with CC,1.3294,31.9,26.6
903,Wound debridements for injuries without CC/MCC,0.7813,21.1,17.6
904,Skin grafts for injuries with CC/MCC,1.0424,26.9,22.4
905,Skin grafts for injuries without CC/MCC,0.7813,21.1,17.6
906,Hand procedures for injuries,1.0424,26.9,22.4
907,Other O.R. procedures for injuries with MCC,1.3582,33.2,27.7
908,Other O.R. procedures for injuries with CC,0.7813,21.1,17.6
909,Other O.R. procedures for injuries without CC/MCC,0.7813,21.1,17.6
913,Traumatic injury with MCC,0.6366,19.3,16.1
914,Traumatic injury without MCC,0.6366,19.3,16.1
915,Allergic reactions with MCC,0.7813,21.1,17.6
916,Allergic reactions without MCC,0.7813,21.1,17.6
917,Poisoning and toxic effects of drugs with MCC,0.7813,21.1,17.6
918,Poisoning and toxic effects of drugs without MCC,0.7813,21.1,17.6
919,Complications of treatment with MCC,1.1214,27.7,23.1
920,Complications of treatment with CC,0.7563,22.2,18.5
921,Complications of treatment without CC/MCC,0.6366,19.3,16.1
922,"Other injury, poisoning and toxic effect diagnoses with MCC",0.6366,19.3,16.1
923,"Other injury, poisoning and toxic effect diagnoses without MCC",0.6366,19.3,16.1
927,Extensive burns or full thickness burns with MV >96 hours with skin graft,1.3482,31.9,26.6
928,Full thickness burn with skin graft or inhalation injury with CC/MCC,1.0424,26.9,22.4
929,Full thickness burn with skin graft or inhalation injury without CC/MCC,1.0424,26.9,22.4
933,Extensive burns or full thickness burns with MV >96 hours without skin graft,1.0424,26.9,22.4
934,Full thickness burn without skin graft or inhalation injury,0.6366,19.3,16.1
935,Non-extensive burns,0.841,23.1,19.3
939,O.R. procedures with diagnoses of other contact with health services with MCC,1.3615,29.4,24.5
940,O.R. procedures with diagnoses of other contact with health services with CC,1.0424,26.9,22.4
941,O.R. procedures with diagnoses of other contact with health services without CC/MCC,1.0424,26.9,22.4
945,Rehabilitation with CC/MCC,0.6621,20.5,17.1
946,Rehabilitation without CC/MCC,0.4063,16.3,13.6
947,Signs and symptoms with MCC,0.7015,19.8,16.5
948,Signs and symptoms without MCC,0.6366,19.3,16.1
949,Aftercare with CC/MCC,0.7167,21.2,17.7
950,Aftercare without CC/MCC,0.4651,15.7,13.1
951,Other factors influencing health status,0.6366,19.3,16.1
955,Craniotomy for multiple significant trauma,1.0424,26.9,22.4
956,"Limb reattachment, hip and femur procedures for multiple significant trauma",1.0424,26.9,22.4
957,Other O.R. procedures for multiple significant trauma with MCC,1.0424,26.9,22.4
958,Other O.R. procedures for multiple significant trauma with CC,0.7813,21.1,17.6
959,Other O.R. procedures for multiple significant trauma without CC/MCC,0.7813,21.1,17.6
963,Other multiple significant trauma with MCC,1.0424,26.9,22.4
964,Other multiple significant trauma with CC,1.0424,26.9,22.4
965,Other multiple significant trauma without CC/MCC,1.0424,26.9,22.4
969,HIV with extensive O.R. procedures with MCC,1.3482,31.9,26.6
970,HIV with extensive O.R. procedures without MCC,1.3482,31.9,26.6
974,HIV with major related condition with MCC,1.4168,26.4,22.0
975,HIV with major related condition with CC,1.3482,31.9,26.6
976,HIV with major related condition without CC/MCC,1.3482,31.9,26.6
977,HIV with or without other related condition,0.7813,21.1,17.6
981,Extensive O.R. procedures unrelated to principal diagnosis with MCC,2.391,42.1,35.1
982,Extensive O.R. procedures unrelated to principal diagnosis with CC,1.2237,31.0,25.8
983,Extensive O.R. procedures unrelated to principal diagnosis without CC/MCC,0.6366,19.3,16.1
987,Non-extensive O.R. procedures unrelated to principal diagnosis with MCC,2.1842,39.5,32.9
988,Non-extensive O.R. procedures unrelated to principal diagnosis with CC,0.6366,19.3,16.1
989,Non-extensive O.R. procedures unrelated to principal diagnosis without CC/MCC,0.6366,19.3,16.1
998,Principal diagnosis invalid as discharge diagnosis,0.0,0.0,0.0
999,Ungroupable,0.0,0.0,0.0
