drg,title,relative_weight,gmlos,sso
488,Knee procedures w/o pdx of infection w CC/MCC,0.8948,28.1,23.4
489,Knee procedures w/o pdx of infection w/o CC/MCC,0.8393,22.5,18.8
492,"Lower extrem & humer proc except hip,foot,femur w MCC",1.6769,34.8,29.0
493,"Lower extrem & humer proc except hip,foot,femur w CC",1.6769,34.8,29.0
494,"Lower extrem & humer proc except hip,foot,femur w/o CC/MCC",0.8393,22.5,18.8
495,Local excision & removal int fix devices exc hip & femur w MCC,1.5947,37.6,31.3
496,Local excision & removal int fix devices exc hip & femur w CC,1.5947,37.6,31.3
497,Local excision & removal int fix devices exc hip & femur w/o CC/MCC,0.8393,22.5,18.8
498,Local excision & removal int fix devices of hip & femur w CC/MCC,1.1274,26.4,22.0
499,Local excision & removal int fix devices of hip & femur w/o CC/MCC,0.8393,22.5,18.8
500,Soft tissue procedures w MCC,1.335,33.8,28.2
501,Soft tissue procedures w CC,1.1274,26.4,22.0
502,Soft tissue procedures w/o CC/MCC,0.8393,22.5,18.8
503,Foot procedures w MCC,1.1274,26.4,22.0
504,Foot procedures w CC,0.8393,22.5,18.8
505,Foot procedures w/o CC/MCC,0.8393,22.5,18.8
506,Major thumb or joint procedures,0.8393,22.5,18.8
507,Major shoulder or elbow joint procedures w CC/MCC,0.8393,22.5,18.8
508,Major shoulder or elbow joint procedures w/o CC/MCC,0.8393,22.5,18.8
509,Arthroscopy,0.5268,17.5,14.6
510,"Shoulder,elbow or forearm proc,exc major joint proc w MCC",1.1274,26.4,22.0
511,"Shoulder,elbow or forearm proc,exc major joint proc w CC",1.1274,26.4,22.0
512,"Shoulder,elbow or forearm proc,exc major joint proc w/o CC/MCC",0.8393,22.5,18.8
513,"Hand or wrist proc, except major thumb or joint proc w CC/MCC",0.8393,22.5,18.8
514,"Hand or wrist proc, except major thumb or joint proc w/o CC/MCC",0.8393,22.5,18.8
515,Other musculoskelet sys & conn tiss O.R. proc w MCC,1.6023,35.2,29.3
516,Other musculoskelet sys & conn tiss O.R. proc w CC,0.6711,19.8,16.5
517,Other musculoskelet sys & conn tiss O.R. proc w/o CC/MCC,0.6711,19.8,16.5
518,Back & neck proc exc spinal fusion w MCC or disc device/neurostim,1.6769,34.8,29.0
519,Back & neck proc exc spinal fusion w CC,0.8283,25.0,20.8
520,Back & neck proc exc spinal fusion w/o CC/MCC,0.6711,19.8,16.5
533,Fractures of femur w MCC,1.6769,34.8,29.0
534,Fractures of femur w/o MCC,0.5268,17.5,14.6
535,Fractures of hip & pelvis w MCC,1.6769,34.8,29.0
536,Fractures of hip & pelvis w/o MCC,0.5268,17.5,14.6
537,"Sprains, strains, & dislocations of hip, pelvis & thigh w CC/MCC",0.5268,17.5,14.6
538,"Sprains, strains, & dislocations of hip, pelvis & thigh w/o CC/MCC",0.5268,17.5,14.6
539,Osteomyelitis w MCC,1.1003,29.0,24.2
540,Osteomyelitis w CC,0.8948,28.1,23.4
541,Osteomyelitis w/o CC/MCC,0.8393,22.5,18.8
542,Pathological fractures & musculoskelet & conn tiss malig w MCC,1.6769,34.8,29.0
543,Pathological fractures & musculoskelet & conn tiss malig w CC,0.5268,17.5,14.6
544,Pathological fractures & musculoskelet & conn tiss malig w/o CC/MCC,0.5268,17.5,14.6
545,Connective tissue disorders w MCC,1.1274,26.4,22.0
546,Connective tissue disorders w CC,0.6711,19.8,16.5
547,Connective tissue disorders w/o CC/MCC,0.5268,17.5,14.6
548,Septic arthritis w MCC,0.9557,25.5,21.3
549,Septic arthritis w CC,0.8283,25.0,20.8
550,Septic arthritis w/o CC/MCC,0.6711,19.8,16.5
551,Medical back problems w MCC,1.0659,24.3,20.3
552,Medical back problems w/o MCC,0.5268,17.5,14.6
553,Bone diseases & arthropathies w MCC,1.1274,26.4,22.0
554,Bone diseases & arthropathies w/o MCC,0.5268,17.5,14.6
555,Signs & symptoms of musculoskeletal system & conn tissue w MCC,1.1274,26.4,22.0
556,Signs & symptoms of musculoskeletal system & conn tissue w/o MCC,0.6711,19.8,16.5
557,"Tendonitis, myositis & bursitis w MCC",0.8785,24.2,20.2
558,"Tendonitis, myositis & bursitis w/o MCC",0.6793,21.7,18.1
559,"Aftercare, musculoskeletal system & connective tissue w MCC",0.9533,25.8,21.5
560,"Aftercare, musculoskeletal system & connective tissue w CC",0.8064,24.5,20.4
561,"Aftercare, musculoskeletal system & connective tissue w/o CC/MCC",0.6711,19.8,16.5
562,"Fx, sprn, strn & disl except femur, hip, pelvis & thigh w MCC",0.5268,17.5,14.6
563,"Fx, sprn, strn & disl except femur, hip, pelvis & thigh w/o MCC",0.5268,17.5,14.6
564,Other musculoskeletal sys & connective tissue diagnoses w MCC,0.9416,24.3,20.3
565,Other musculoskeletal sys & connective tissue diagnoses w CC,0.7264,23.6,19.7
566,Other musculoskeletal sys & connective tissue diagnoses w/o CC/MCC,0.7264,23.6,19.7
570,Skin debridement w MCC,1.2206,31.9,26.6
571,Skin debridement w CC,0.8144,25.1,20.9
572,Skin debridement w/o CC/MCC,0.6711,19.8,16.5
573,Skin graft for skin ulcer or cellulitis w MCC,2.2133,49.4,41.2
574,Skin graft for skin ulcer or cellulitis w CC,1.1274,26.4,22.0
575,Skin graft for skin ulcer or cellulitis w/o CC/MCC,0.6711,19.8,16.5
576,Skin graft exc for skin ulcer or cellulitis w MCC,1.6769,34.8,29.0
577,Skin graft exc for skin ulcer or cellulitis w CC,1.6769,34.8,29.0
578,Skin graft exc for skin ulcer or cellulitis w/o CC/MCC,0.6711,19.8,16.5
579,"Other skin, subcut tiss & breast proc w MCC",1.4018,33.9,28.3
580,"Other skin, subcut tiss & breast proc w CC",1.1274,26.4,22.0
581,"Other skin, subcut tiss & breast proc w/o CC/MCC",0.6711,19.8,16.5
582,Mastectomy for malignancy w CC/MCC,1.1274,26.4,22.0
583,Mastectomy for malignancy w/o CC/MCC,0.6711,19.8,16.5
584,"Breast biopsy, local excision & other breast procedures w CC/MCC",1.1274,26.4,22.0
585,"Breast biopsy, local excision & other breast procedures w/o CC/MCC",0.5268,17.5,14.6
592,Skin ulcers w MCC,0.9496,25.5,21.3
593,Skin ulcers w CC,0.7005,20.1,16.8
594,Skin ulcers w/o CC/MCC,0.5268,17.5,14.6
595,Major skin disorders w MCC,1.1274,26.4,22.0
596,Major skin disorders w/o MCC,0.5268,17.5,14.6
597,Malignant breast disorders w MCC,0.8393,22.5,18.8
598,Malignant breast disorders w CC,0.5268,17.5,14.6
599,Malignant breast disorders w/o CC/MCC,0.5268,17.5,14.6
600,Non-malignant breast disorders w CC/MCC,1.1274,26.4,22.0
601,Non-malignant breast disorders w/o CC/MCC,0.5268,17.5,14.6
602,Cellulitis w MCC,0.8004,22.0,18.3
603,Cellulitis w/o MCC,0.578,17.9,14.9
604,"Trauma to the skin, subcut tiss & breast w MCC",1.1274,26.4,22.0
605,"Trauma to the skin, subcut tiss & breast w/o MCC",0.8393,22.5,18.8
606,Minor skin disorders w MCC,1.2493,24.8,20.7
607,Minor skin disorders w/o MCC,0.8393,22.5,18.8
614,Adrenal & pituitary procedures w CC/MCC,1.4072,34.5,28.8
615,Adrenal & pituitary procedures w/o CC/MCC,1.4072,34.5,28.8
616,"Amputat of lower limb for endocrine,nutrit,& metabol dis w MCC",1.5538,38.3,31.9
617,"Amputat of lower limb for endocrine,nutrit,& metabol dis w CC",1.1274,26.4,22.0
618,"Amputat of lower limb for endocrine,nutrit,& metabol dis w/o CC/MCC",0.8393,22.5,18.8
619,O.R. procedures for obesity w MCC,1.5995,34.0,28.3
620,O.R. procedures for obesity w CC,0.8393,22.5,18.8
621,O.R. procedures for obesity w/o CC/MCC,0.7084,21.3,17.8
622,"Skin grafts & wound debrid for endoc, nutrit & metab dis w MCC",1.3912,34.3,28.6
623,"Skin grafts & wound debrid for endoc, nutrit & metab dis w CC",1.0329,30.4,25.3
624,"Skin grafts & wound debrid for endoc, nutrit & metab dis w/o CC/MCC",0.8393,22.5,18.8
625,"Thyroid, parathyroid & thyroglossal procedures w MCC",1.4072,34.5,28.8
626,"Thyroid, parathyroid & thyroglossal procedures w CC",0.8393,22.5,18.8
627,"Thyroid, parathyroid & thyroglossal procedures w/o CC/MCC",0.8393,22.5,18.8
628,"Other endocrine, nutrit & metab O.R. proc w MCC",1.4072,34.5,28.8
629,"Other endocrine, nutrit & metab O.R. proc w CC",1.4072,34.5,28.8
630,"Other endocrine, nutrit & metab O.R. proc w/o CC/MCC",0.7084,21.3,17.8
637,Diabetes w MCC,0.9992,25.5,21.3
638,Diabetes w CC,0.7895,23.7,19.8
639,Diabetes w/o CC/MCC,0.6291,20.7,17.3
640,"Misc disorders of nutrition,metabolism,fluids/electrolytes w MCC",0.8582,22.0,18.3
641,"Misc disorders of nutrition,metabolism,fluids/electrolytes w/o MCC",0.6291,20.7,17.3
642,Inborn and other disorders of metabolism,0.7895,23.7,19.8
643,Endocrine disorders w MCC,0.6711,19.8,16.5
644,Endocrine disorders w CC,0.5268,17.5,14.6
645,Endocrine disorders w/o CC/MCC,0.5268,17.5,14.6
652,Kidney transplant,0.0,0.0,0.0
653,Major bladder procedures w MCC,1.1274,26.4,22.0
654,Major bladder procedures w CC,0.8393,22.5,18.8
655,Major bladder procedures w/o CC/MCC,0.8393,22.5,18.8
656,Kidney & ureter procedures for neoplasm w MCC,0.8393,22.5,18.8
657,Kidney & ureter procedures for neoplasm w CC,0.6711,19.8,16.5
658,Kidney & ureter procedures for neoplasm w/o CC/MCC,0.6711,19.8,16.5
659,Kidney & ureter procedures for non-neoplasm w MCC,1.1274,26.4,22.0
660,Kidney & ureter procedures for non-neoplasm w CC,0.8393,22.5,18.8
661,Kidney & ureter procedures for non-neoplasm w/o CC/MCC,0.8393,22.5,18.8
662,Minor bladder procedures w MCC,0.9254,23.9,19.9
663,Minor bladder procedures w CC,0.6328,19.1,15.9
664,Minor bladder procedures w/o CC/MCC,0.6328,19.1,15.9
665,Prostatectomy w MCC,1.1274,26.4,22.0
666,Prostatectomy w CC,1.1274,26.4,22.0
667,Prostatectomy w/o CC/MCC,1.1274,26.4,22.0
668,Transurethral procedures w MCC,1.6769,34.8,29.0
669,Transurethral procedures w CC,1.1274,26.4,22.0
670,Transurethral procedures w/o CC/MCC,1.1274,26.4,22.0
671,Urethral procedures w CC/MCC,1.4616,31.8,26.5
672,Urethral procedures w/o CC/MCC,0.6328,19.1,15.9
673,Other kidney & urinary tract procedures w MCC,1.4616,31.8,26.5
674,Other kidney & urinary tract procedures w CC,1.2966,30.2,25.2
675,Other kidney & urinary tract procedures w/o CC/MCC,0.6328,19.1,15.9
682,Renal failure w MCC,0.9538,23.2,19.3
683,Renal failure w CC,0.7378,20.5,17.1
684,Renal failure w/o CC/MCC,0.6711,19.8,16.5
685,Admit for renal dialysis,1.6769,34.8,29.0
686,Kidney & urinary tract neoplasms w MCC,0.8393,22.5,18.8
687,Kidney & urinary tract neoplasms w CC,0.6711,19.8,16.5
688,Kidney & urinary tract neoplasms w/o CC/MCC,0.6328,19.1,15.9
689,Kidney & urinary tract infections w MCC,0.6695,20.8,17.3
690,Kidney & urinary tract infections w/o MCC,0.5136,17.9,14.9
691,Urinary stones w esw lithotripsy w CC/MCC,1.4616,31.8,26.5
692,Urinary stones w esw lithotripsy w/o CC/MCC,0.5268,17.5,14.6
693,Urinary stones w/o esw lithotripsy w MCC,0.5268,17.5,14.6
694,Urinary stones w/o esw lithotripsy w/o MCC,0.5268,17.5,14.6
695,Kidney & urinary tract signs & symptoms w MCC,0.6711,19.8,16.5
696,Kidney & urinary tract signs & symptoms w/o MCC,0.6328,19.1,15.9
697,Urethral stricture,0.6328,19.1,15.9
698,Other kidney & urinary tract diagnoses w MCC,0.9254,23.9,19.9
699,Other kidney & urinary tract diagnoses w CC,0.6328,19.1,15.9
700,Other kidney & urinary tract diagnoses w/o CC/MCC,0.6328,19.1,15.9
707,Major male pelvic procedures w CC/MCC,1.2966,30.2,25.2
708,Major male pelvic procedures w/o CC/MCC,1.2966,30.2,25.2
709,Penis procedures w CC/MCC,0.8393,22.5,18.8
710,Penis procedures w/o CC/MCC,0.8393,22.5,18.8
711,Testes procedures w CC/MCC,1.6769,34.8,29.0
712,Testes procedures w/o CC/MCC,0.8393,22.5,18.8
713,Transurethral prostatectomy w CC/MCC,1.1274,26.4,22.0
714,Transurethral prostatectomy w/o CC/MCC,1.1274,26.4,22.0
715,Other male reproductive system O.R. proc for malignancy w CC/MCC,0.6711,19.8,16.5
716,Other male reproductive system O.R. proc for malignancy w/o CC/MCC,0.6328,19.1,15.9
717,Other male reproductive system O.R. proc exc malignancy w CC/MCC,1.1274,26.4,22.0
718,Other male reproductive system O.R. proc exc malignancy w/o CC/MCC,0.6328,19.1,15.9
722,"Malignancy, male reproductive system w MCC",0.5268,17.5,14.6
723,"Malignancy, male reproductive system w CC",0.5268,17.5,14.6
724,"Malignancy, male reproductive system w/o CC/MCC",0.5268,17.5,14.6
725,Benign prostatic hypertrophy w MCC,0.5268,17.5,14.6
726,Benign prostatic hypertrophy w/o MCC,0.5268,17.5,14.6
727,Inflammation of the male reproductive system w MCC,1.0841,24.5,20.4
728,Inflammation of the male reproductive system w/o MCC,0.8393,22.5,18.8
729,Other male reproductive system diagnoses w CC/MCC,0.8646,25.3,21.1
730,Other male reproductive system diagnoses w/o CC/MCC,0.5268,17.5,14.6
734,"Pelvic evisceration, rad hysterectomy & rad vulvectomy w CC/MCC",1.6769,34.8,29.0
735,"Pelvic evisceration, rad hysterectomy & rad vulvectomy w/o CC/MCC",1.6769,34.8,29.0
736,Uterine & adnexa proc for ovarian or adnexal malignancy w MCC,1.6769,34.8,29.0
737,Uterine & adnexa proc for ovarian or adnexal malignancy w CC,0.5268,17.5,14.6
738,Uterine & adnexa proc for ovarian or adnexal malignancy w/o CC/MCC,0.5268,17.5,14.6
739,"Uterine,adnexa proc for non-ovarian/adnexal malig w MCC",1.4072,34.5,28.8
740,"Uterine,adnexa proc for non-ovarian/adnexal malig w CC",1.4072,34.5,28.8
741,"Uterine,adnexa proc for non-ovarian/adnexal malig w/o CC/MCC",0.7084,21.3,17.8
742,Uterine & adnexa proc for non-malignancy w CC/MCC,1.6769,34.8,29.0
743,Uterine & adnexa proc for non-malignancy w/o CC/MCC,1.6769,34.8,29.0
744,"D&C, conization, laparoscopy & tubal interruption w CC/MCC",0.8393,22.5,18.8
745,"D&C, conization, laparoscopy & tubal interruption w/o CC/MCC",0.5268,17.5,14.6
746,"Vagina, cervix & vulva procedures w CC/MCC",0.8393,22.5,18.8
747,"Vagina, cervix & vulva procedures w/o CC/MCC",0.5268,17.5,14.6
748,Female reproductive system reconstructive procedures,1.6769,34.8,29.0
749,Other female reproductive system O.R. procedures w CC/MCC,1.6769,34.8,29.0
750,Other female reproductive system O.R. procedures w/o CC/MCC,0.5268,17.5,14.6
754,"Malignancy, female reproductive system w MCC",0.8393,22.5,18.8
755,"Malignancy, female reproductive system w CC",0.5268,17.5,14.6
756,"Malignancy, female reproductive system w/o CC/MCC",0.5268,17.5,14.6
757,"Infections, female reproductive system w MCC",0.798,21.7,18.1
758,"Infections, female reproductive system w CC",0.6711,19.8,16.5
759,"Infections, female reproductive system w/o CC/MCC",0.6711,19.8,16.5
760,Menstrual & other female reproductive system disorders w CC/MCC,0.5268,17.5,14.6
761,Menstrual & other female reproductive system disorders w/o CC/MCC,0.5268,17.5,14.6
765,Cesarean section w CC/MCC,0.8393,22.5,18.8
766,Cesarean section w/o CC/MCC,0.5268,17.5,14.6
767,Vaginal delivery w sterilization &/or D&C,0.8393,22.5,18.8
768,Vaginal delivery w O.R. proc except steril &/or D&C,0.8393,22.5,18.8
769,Postpartum & post abortion diagnoses w O.R. procedure,0.8393,22.5,18.8
770,"Abortion w D&C, aspiration curettage or hysterotomy",0.798,21.7,18.1
774,Vaginal delivery w complicating diagnoses,0.8393,22.5,18.8
775,Vaginal delivery w/o complicating diagnoses,0.5268,17.5,14.6
776,Postpartum & post abortion diagnoses w/o O.R. procedure,0.5268,17.5,14.6
777,Ectopic pregnancy,0.8393,22.5,18.8
778,Threatened abortion,0.5268,17.5,14.6
779,Abortion w/o D&C,0.5268,17.5,14.6
780,False labor,0.5268,17.5,14.6
781,Other antepartum diagnoses w medical complications,1.1274,26.4,22.0
782,Other antepartum diagnoses w/o medical complications,0.5268,17.5,14.6
789,"Neonates, died or transferred to another acute care facility",0.5268,17.5,14.6
790,"Extreme immaturity or respiratory distress syndrome, neonate",0.8393,22.5,18.8
791,Prematurity w major problems,0.8393,22.5,18.8
792,Prematurity w/o major problems,0.5268,17.5,14.6
793,Full term neonate w major problems,0.5268,17.5,14.6
794,Neonate w other significant problems,0.5268,17.5,14.6
795,Normal newborn,0.5268,17.5,14.6
799,Splenectomy w MCC,1.5995,34.0,28.3
800,Splenectomy w CC,0.8393,22.5,18.8
801,Splenectomy w/o CC/MCC,0.8393,22.5,18.8
802,Other O.R. proc of the blood & blood forming organs w MCC,1.6769,34.8,29.0
803,Other O.R. proc of the blood & blood forming organs w CC,1.1274,26.4,22.0
804,Other O.R. proc of the blood & blood forming organs w/o CC/MCC,1.1274,26.4,22.0
808,Major hematol/immun diag exc sickle cell crisis & coagul w MCC,1.1274,26.4,22.0
809,Major hematol/immun diag exc sickle cell crisis & coagul w CC,0.8393,22.5,18.8
810,Major hematol/immun diag exc sickle cell crisis & coagul w/o CC/MCC,0.6711,19.8,16.5
811,Red blood cell disorders w MCC,0.8393,22.5,18.8
812,Red blood cell disorders w/o MCC,0.6711,19.8,16.5
813,Coagulation disorders,0.8393,22.5,18.8
814,Reticuloendothelial & immunity disorders w MCC,1.1274,26.4,22.0
815,Reticuloendothelial & immunity disorders w CC,1.1274,26.4,22.0
816,Reticuloendothelial & immunity disorders w/o CC/MCC,1.1274,26.4,22.0
820,Lymphoma & leukemia w major O.R. procedure w MCC,1.1274,26.4,22.0
821,Lymphoma & leukemia w major O.R. procedure w CC,1.1274,26.4,22.0
822,Lymphoma & leukemia w major O.R. procedure w/o CC/MCC,1.1274,26.4,22.0
823,Lymphoma & non-acute leukemia w other O.R. proc w MCC,1.6769,34.8,29.0
824,Lymphoma & non-acute leukemia w other O.R. proc w CC,1.1274,26.4,22.0
825,Lymphoma & non-acute leukemia w other O.R. proc w/o CC/MCC,1.1274,26.4,22.0
826,Myeloprolif disord or poorly diff neopl w maj O.R. proc w MCC,1.6769,34.8,29.0
827,Myeloprolif disord or poorly diff neopl w maj O.R. proc w CC,1.1274,26.4,22.0
828,Myeloprolif disord or poorly diff neopl w maj O.R. proc w/o CC/MCC,1.1274,26.4,22.0
829,Myeloprolif disord or poorly diff neopl w other O.R. proc w CC/MCC,0.8393,22.5,18.8
830,Myeloprolif disord or poorly diff neopl w other O.R. proc w/o CC/MCC,0.8393,22.5,18.8
834,Acute leukemia w/o major O.R. procedure w MCC,0.8393,22.5,18.8
835,Acute leukemia w/o major O.R. procedure w CC,0.8393,22.5,18.8
836,Acute leukemia w/o major O.R. procedure w/o CC/MCC,0.8393,22.5,18.8
837,Chemo w acute leukemia as sdx or w high dose chemo agent w MCC,1.1287,23.8,19.8
838,Chemo w acute leukemia as sdx w CC or high dose chemo agent,0.8393,22.5,18.8
839,Chemo w acute leukemia as sdx w/o CC/MCC,0.8393,22.5,18.8
840,Lymphoma & non-acute leukemia w MCC,1.1287,23.8,19.8
841,Lymphoma & non-acute leukemia w CC,0.8393,22.5,18.8
842,Lymphoma & non-acute leukemia w/o CC/MCC,0.8393,22.5,18.8
843,Other myeloprolif dis or poorly diff neopl diag w MCC,1.1274,26.4,22.0
844,Other myeloprolif dis or poorly diff neopl diag w CC,0.8393,22.5,18.8
845,Other myeloprolif dis or poorly diff neopl diag w/o CC/MCC,0.8393,22.5,18.8
846,Chemotherapy w/o acute leukemia as secondary diagnosis w MCC,1.6769,34.8,29.0
847,Chemotherapy w/o acute leukemia as secondary diagnosis w CC,1.6769,34.8,29.0
848,Chemotherapy w/o acute leukemia as secondary diagnosis w/o CC/MCC,1.6769,34.8,29.0
849,Radiotherapy,0.8393,22.5,18.8
853,Infectious & parasitic diseases w O.R. procedure w MCC,1.8828,37.9,31.6
854,Infectious & parasitic diseases w O.R. procedure w CC,0.8724,28.2,23.5
855,Infectious & parasitic diseases w O.R. procedure w/o CC/MCC,0.6711,19.8,16.5
856,Postoperative or post-traumatic infections w O.R. proc w MCC,1.5145,33.2,27.7
857,Postoperative or post-traumatic infections w O.R. proc w CC,0.9466,27.7,23.1
858,Postoperative or post-traumatic infections w O.R. proc w/o CC/MCC,0.6711,19.8,16.5
862,Postoperative & post-traumatic infections w MCC,1.058,25.4,21.2
863,Postoperative & post-traumatic infections w/o MCC,0.7502,23.6,19.7
864,Fever,0.8393,22.5,18.8
865,Viral illness w MCC,1.1274,26.4,22.0
866,Viral illness w/o MCC,0.5268,17.5,14.6
867,Other infectious & parasitic diseases diagnoses w MCC,1.1322,24.2,20.2
868,Other infectious & parasitic diseases diagnoses w CC,0.6711,19.8,16.5
869,Other infectious & parasitic diseases diagnoses w/o CC/MCC,0.5268,17.5,14.6
870,Septicemia or severe sepsis w MV 96 hours,1.9865,30.7,25.6
871,Septicemia or severe sepsis w/o MV 96 hours w MCC,0.8827,23.0,19.2
872,Septicemia or severe sepsis w/o MV 96 hours w/o MCC,0.5924,19.2,16.0
876,O.R. procedure w principal diagnoses of mental illness,0.7881,22.9,19.1
880,Acute adjustment reaction & psychosocial dysfunction,0.4959,17.7,14.8
881,Depressive neuroses,0.6214,20.3,16.9
882,Neuroses except depressive,0.6214,20.3,16.9
883,Disorders of personality & impulse control,0.6214,20.3,16.9
884,Organic disturbances & mental retardation,0.5152,24.5,20.4
885,Psychoses,0.4901,23.1,19.3
886,Behavioral & developmental disorders,0.4959,17.7,14.8
887,Other mental disorder diagnoses,0.4959,17.7,14.8
894,"Alcohol/drug abuse or dependence, left ama",0.4959,17.7,14.8
895,Alcohol/drug abuse or dependence w rehabilitation therapy,0.467,25.4,21.2
896,Alcohol/drug abuse or dependence w/o rehabilitation therapy w MCC,0.7881,22.9,19.1
897,Alcohol/drug abuse or dependence w/o rehabilitation therapy w/o MCC,0.6214,20.3,16.9
901,Wound debridements for injuries w MCC,1.4754,34.1,28.4
902,Wound debridements for injuries w CC,1.0053,29.7,24.8
903,Wound debridements for injuries w/o CC/MCC,0.6711,19.8,16.5
904,Skin grafts for injuries w CC/MCC,1.4804,38.3,31.9
905,Skin grafts for injuries w/o CC/MCC,0.6711,19.8,16.5
906,Hand procedures for injuries,0.6711,19.8,16.5
907,Other O.R. procedures for injuries w MCC,1.6555,35.5,29.6
908,Other O.R. procedures for injuries w CC,1.1274,26.4,22.0
909,Other O.R. procedures for injuries w/o CC/MCC,0.5268,17.5,14.6
913,Traumatic injury w MCC,0.6711,19.8,16.5
914,Traumatic injury w/o MCC,0.5268,17.5,14.6
915,Allergic reactions w MCC,0.5268,17.5,14.6
916,Allergic reactions w/o MCC,0.5268,17.5,14.6
917,Poisoning & toxic effects of drugs w MCC,1.6769,34.8,29.0
918,Poisoning & toxic effects of drugs w/o MCC,0.5268,17.5,14.6
919,Complications of treatment w MCC,1.1763,27.4,22.8
920,Complications of treatment w CC,0.7692,22.8,19.0
921,Complications of treatment w/o CC/MCC,0.6711,19.8,16.5
922,"Other injury, poisoning & toxic effect diag w MCC",0.8393,22.5,18.8
923,"Other injury, poisoning & toxic effect diag w/o MCC",0.6711,19.8,16.5
927,Extensive burns or full thickness burns w MV 96 hrs w skin graft,0.8393,22.5,18.8
928,Full thickness burn w skin graft or inhal inj w CC/MCC,0.8393,22.5,18.8
929,Full thickness burn w skin graft or inhal inj w/o CC/MCC,0.8393,22.5,18.8
933,Extensive burns or full thickness burns w MV 96 hrs w/o skin graft,0.6711,19.8,16.5
934,Full thickness burn w/o skin grft or inhal inj,0.6711,19.8,16.5
935,Non-extensive burns,0.6711,19.8,16.5
939,O.R. proc w diagnoses of other contact w health services w MCC,1.4147,32.8,27.3
940,O.R. proc w diagnoses of other contact w health services w CC,0.9506,27.8,23.2
941,O.R. proc w diagnoses of other contact w health services w/o CC/MCC,0.6711,19.8,16.5
945,Rehabilitation w CC/MCC,0.8499,20.5,17.1
946,Rehabilitation w/o CC/MCC,0.5215,16.2,13.5
947,Signs & symptoms w MCC,0.8393,22.5,18.8
948,Signs & symptoms w/o MCC,0.5268,17.5,14.6
949,Aftercare w CC/MCC,0.7394,21.5,17.9
950,Aftercare w/o CC/MCC,0.4236,16.4,13.7
951,Other factors influencing health status,1.1274,26.4,22.0
955,Craniotomy for multiple significant trauma,1.6769,34.8,29.0
956,"Limb reattachment, hip & femur proc for multiple significant trauma",0.9416,24.3,20.3
957,Other O.R. procedures for multiple significant trauma w MCC,1.6769,34.8,29.0
958,Other O.R. procedures for multiple significant trauma w CC,0.8393,22.5,18.8
959,Other O.R. procedures for multiple significant trauma w/o CC/MCC,0.8393,22.5,18.8
963,Other multiple significant trauma w MCC,1.6769,34.8,29.0
964,Other multiple significant trauma w CC,0.8393,22.5,18.8
965,Other multiple significant trauma w/o CC/MCC,0.8393,22.5,18.8
969,HIV w extensive O.R. procedure w MCC,1.6769,34.8,29.0
970,HIV w extensive O.R. procedure w/o MCC,0.6711,19.8,16.5
974,HIV w major related condition w MCC,1.1932,23.4,19.5
975,HIV w major related condition w CC,0.8393,22.5,18.8
976,HIV w major related condition w/o CC/MCC,0.6711,19.8,16.5
977,HIV w or w/o other related condition,0.5268,17.5,14.6
981,Extensive O.R. procedure unrelated to principal diagnosis w MCC,2.2923,40.2,33.5
982,Extensive O.R. procedure unrelated to principal diagnosis w CC,1.2967,28.4,23.7
983,Extensive O.R. procedure unrelated to principal diagnosis w/o CC/MCC,0.6711,19.8,16.5
984,Prostatic O.R. procedure unrelated to principal diagnosis w MCC,1.6769,34.8,29.0
985,Prostatic O.R. procedure unrelated to principal diagnosis w CC,1.6769,34.8,29.0
986,Prostatic O.R. procedure unrelated to principal diagnosis w/o CC/MCC,0.6711,19.8,16.5
987,Non-extensive O.R. proc unrelated to principal diagnosis w MCC,1.9022,37.0,30.8
988,Non-extensive O.R. proc unrelated to principal diagnosis w CC,1.1894,30.0,25.0
989,Non-extensive O.R. proc unrelated to principal diagnosis w/o CC/MCC,0.6711,19.8,16.5
998,Principal diagnosis invalid as discharge diagnosis,0.0,0.0,0.0
999,Ungroupable,0.0,0.0,0.0
