drg,title,relative_weight,gmlos,sso
488,Knee procedures w/o pdx of infection w CC/MCC,0.8409,25.3,21.1
489,Knee procedures w/o pdx of infection w/o CC/MCC,0.6798,20.5,17.1
492,"Lower extrem & humer proc except hip,foot,femur w MCC",0.8613,23.1,19.3
493,"Lower extrem & humer proc except hip,foot,femur w CC",0.8613,23.1,19.3
494,"Lower extrem & humer proc except hip,foot,femur w/o CC/MCC",0.8613,23.1,19.3
495,Local excision & removal int fix devices exc hip & femur w MCC,1.3319,37.2,31.0
496,Local excision & removal int fix devices exc hip & femur w CC,1.1287,28.5,23.8
497,Local excision & removal int fix devices exc hip & femur w/o CC/MCC,1.1287,28.5,23.8
498,Local excision & removal int fix devices of hip & femur w CC/MCC,1.8964,40.0,33.3
499,Local excision & removal int fix devices of hip & femur w/o CC/MCC,1.1287,28.5,23.8
500,Soft tissue procedures w MCC,1.3052,33.9,28.3
501,Soft tissue procedures w CC,0.8613,23.1,19.3
502,Soft tissue procedures w/o CC/MCC,0.5008,16.2,13.5
503,Foot procedures w MCC,1.1287,28.5,23.8
504,Foot procedures w CC,1.1287,28.5,23.8
505,Foot procedures w/o CC/MCC,0.6798,20.5,17.1
506,Major thumb or joint procedures,1.8964,40.0,33.3
507,Major shoulder or elbow joint procedures w CC/MCC,1.8964,40.0,33.3
508,Major shoulder or elbow joint procedures w/o CC/MCC,1.8964,40.0,33.3
509,Arthroscopy,0.5008,16.2,13.5
510,"Shoulder,elbow or forearm proc,exc major joint proc w MCC",1.3475,32.9,27.4
511,"Shoulder,elbow or forearm proc,exc major joint proc w CC",1.1287,28.5,23.8
512,"Shoulder,elbow or forearm proc,exc major joint proc w/o CC/MCC",1.1287,28.5,23.8
513,"Hand or wrist proc, except major thumb or joint proc w CC/MCC",1.8964,40.0,33.3
514,"Hand or wrist proc, except major thumb or joint proc w/o CC/MCC",1.8964,40.0,33.3
515,Other musculoskelet sys & conn tiss O.R. proc w MCC,1.3475,32.9,27.4
516,Other musculoskelet sys & conn tiss O.R. proc w CC,1.1287,28.5,23.8
517,Other musculoskelet sys & conn tiss O.R. proc w/o CC/MCC,1.1287,28.5,23.8
518,Back & neck proc exc spinal fusion w MCC or disc device/neurostim,1.8964,40.0,33.3
519,Back & neck proc exc spinal fusion w CC,0.8304,23.5,19.6
520,Back & neck proc exc spinal fusion w/o CC/MCC,0.8304,23.5,19.6
533,Fractures of femur w MCC,0.5008,16.2,13.5
534,Fractures of femur w/o MCC,0.5008,16.2,13.5
535,Fractures of hip & pelvis w MCC,0.8613,23.1,19.3
536,Fractures of hip & pelvis w/o MCC,0.5008,16.2,13.5
537,"Sprains, strains, & dislocations of hip, pelvis & thigh w CC/MCC",0.8613,23.1,19.3
538,"Sprains, strains, & dislocations of hip, pelvis & thigh w/o CC/MCC",0.5008,16.2,13.5
539,Osteomyelitis w MCC,1.1367,29.9,24.9
540,Osteomyelitis w CC,0.8409,25.3,21.1
541,Osteomyelitis w/o CC/MCC,0.6798,20.5,17.1
542,Pathological fractures & musculoskelet & conn tiss malig w MCC,1.1287,28.5,23.8
543,Pathological fractures & musculoskelet & conn tiss malig w CC,0.5008,16.2,13.5
544,Pathological fractures & musculoskelet & conn tiss malig w/o CC/MCC,0.5008,16.2,13.5
545,Connective tissue disorders w MCC,1.1287,28.5,23.8
546,Connective tissue disorders w CC,1.1287,28.5,23.8
547,Connective tissue disorders w/o CC/MCC,0.5008,16.2,13.5
548,Septic arthritis w MCC,0.965,26.5,22.1
549,Septic arthritis w CC,0.8304,23.5,19.6
550,Septic arthritis w/o CC/MCC,0.8304,23.5,19.6
551,Medical back problems w MCC,1.1322,30.3,25.3
552,Medical back problems w/o MCC,0.6798,20.5,17.1
553,Bone diseases & arthropathies w MCC,0.8613,23.1,19.3
554,Bone diseases & arthropathies w/o MCC,0.5008,16.2,13.5
555,Signs & symptoms of musculoskeletal system & conn tissue w MCC,0.8613,23.1,19.3
556,Signs & symptoms of musculoskeletal system & conn tissue w/o MCC,0.5008,16.2,13.5
557,"Tendonitis, myositis & bursitis w MCC",0.9901,25.2,21.0
558,"Tendonitis, myositis & bursitis w/o MCC",0.7205,24.6,20.5
559,"Aftercare, musculoskeletal system & connective tissue w MCC",0.9395,26.2,21.8
560,"Aftercare, musculoskeletal system & connective tissue w CC",0.7605,24.9,20.8
561,"Aftercare, musculoskeletal system & connective tissue w/o CC/MCC",0.7605,24.9,20.8
562,"Fx, sprn, strn & disl except femur, hip, pelvis & thigh w MCC",0.5008,16.2,13.5
563,"Fx, sprn, strn & disl except femur, hip, pelvis & thigh w/o MCC",0.5008,16.2,13.5
564,Other musculoskeletal sys & connective tissue diagnoses w MCC,0.9145,24.2,20.2
565,Other musculoskeletal sys & connective tissue diagnoses w CC,0.712,22.3,18.6
566,Other musculoskeletal sys & connective tissue diagnoses w/o CC/MCC,0.5008,16.2,13.5
570,Skin debridement w MCC,1.3477,34.2,28.5
571,Skin debridement w CC,1.0633,27.0,22.5
572,Skin debridement w/o CC/MCC,0.6798,20.5,17.1
573,Skin graft for skin ulcer or cellulitis w MCC,1.8085,45.2,37.7
574,Skin graft for skin ulcer or cellulitis w CC,1.8085,45.2,37.7
575,Skin graft for skin ulcer or cellulitis w/o CC/MCC,0.6798,20.5,17.1
576,Skin graft exc for skin ulcer or cellulitis w MCC,1.8964,40.0,33.3
577,Skin graft exc for skin ulcer or cellulitis w CC,0.8613,23.1,19.3
578,Skin graft exc for skin ulcer or cellulitis w/o CC/MCC,0.6798,20.5,17.1
579,"Other skin, subcut tiss & breast proc w MCC",1.3912,34.1,28.4
580,"Other skin, subcut tiss & breast proc w CC",1.3912,34.1,28.4
581,"Other skin, subcut tiss & breast proc w/o CC/MCC",0.6798,20.5,17.1
582,Mastectomy for malignancy w CC/MCC,1.3912,34.1,28.4
583,Mastectomy for malignancy w/o CC/MCC,0.6798,20.5,17.1
584,"Breast biopsy, local excision & other breast procedures w CC/MCC",0.5008,16.2,13.5
585,"Breast biopsy, local excision & other breast procedures w/o CC/MCC",0.5008,16.2,13.5
592,Skin ulcers w MCC,0.933,25.6,21.3
593,Skin ulcers w CC,0.6503,20.4,17.0
594,Skin ulcers w/o CC/MCC,0.5008,16.2,13.5
595,Major skin disorders w MCC,1.1287,28.5,23.8
596,Major skin disorders w/o MCC,0.5008,16.2,13.5
597,Malignant breast disorders w MCC,0.8613,23.1,19.3
598,Malignant breast disorders w CC,0.5008,16.2,13.5
599,Malignant breast disorders w/o CC/MCC,0.5008,16.2,13.5
600,Non-malignant breast disorders w CC/MCC,1.1287,28.5,23.8
601,Non-malignant breast disorders w/o CC/MCC,0.5008,16.2,13.5
602,Cellulitis w MCC,0.8023,22.4,18.7
603,Cellulitis w/o MCC,0.5814,18.2,15.2
604,"Trauma to the skin, subcut tiss & breast w MCC",0.8613,23.1,19.3
605,"Trauma to the skin, subcut tiss & breast w/o MCC",0.8613,23.1,19.3
606,Minor skin disorders w MCC,1.1383,25.5,21.3
607,Minor skin disorders w/o MCC,0.6798,20.5,17.1
614,Adrenal & pituitary procedures w CC/MCC,1.6511,34.5,28.8
615,Adrenal & pituitary procedures w/o CC/MCC,1.6511,34.5,28.8
616,"Amputat of lower limb for endocrine,nutrit,& metabol dis w MCC",1.3271,34.4,28.7
617,"Amputat of lower limb for endocrine,nutrit,& metabol dis w CC",1.1287,28.5,23.8
618,"Amputat of lower limb for endocrine,nutrit,& metabol dis w/o CC/MCC",1.1287,28.5,23.8
619,O.R. procedures for obesity w MCC,1.4664,34.0,28.3
620,O.R. procedures for obesity w CC,0.8613,23.1,19.3
621,O.R. procedures for obesity w/o CC/MCC,0.6314,19.9,16.6
622,"Skin grafts & wound debrid for endoc, nutrit & metab dis w MCC",1.3594,32.6,27.2
623,"Skin grafts & wound debrid for endoc, nutrit & metab dis w CC",1.0216,29.3,24.4
624,"Skin grafts & wound debrid for endoc, nutrit & metab dis w/o CC/MCC",0.5008,16.2,13.5
625,"Thyroid, parathyroid & thyroglossal procedures w MCC",1.6511,34.5,28.8
626,"Thyroid, parathyroid & thyroglossal procedures w CC",1.6511,34.5,28.8
627,"Thyroid, parathyroid & thyroglossal procedures w/o CC/MCC",0.6314,19.9,16.6
628,"Other endocrine, nutrit & metab O.R. proc w MCC",1.6511,34.5,28.8
629,"Other endocrine, nutrit & metab O.R. proc w CC",1.6511,34.5,28.8
630,"Other endocrine, nutrit & metab O.R. proc w/o CC/MCC",0.6314,19.9,16.6
637,Diabetes w MCC,1.0294,26.7,22.3
638,Diabetes w CC,0.7689,24.3,20.3
639,Diabetes w/o CC/MCC,0.5961,19.6,16.3
640,"Misc disorders of nutrition,metabolism,fluids/electrolytes w MCC",0.8464,23.4,19.5
641,"Misc disorders of nutrition,metabolism,fluids/electrolytes w/o MCC",0.5961,19.6,16.3
642,Inborn and other disorders of metabolism,0.7689,24.3,20.3
643,Endocrine disorders w MCC,1.1287,28.5,23.8
644,Endocrine disorders w CC,0.6798,20.5,17.1
645,Endocrine disorders w/o CC/MCC,0.6798,20.5,17.1
652,Kidney transplant,0.0,0.0,0.0
653,Major bladder procedures w MCC,1.1287,28.5,23.8
654,Major bladder procedures w CC,0.8613,23.1,19.3
655,Major bladder procedures w/o CC/MCC,0.8613,23.1,19.3
656,Kidney & ureter procedures for neoplasm w MCC,0.8613,23.1,19.3
657,Kidney & ureter procedures for neoplasm w CC,0.8613,23.1,19.3
658,Kidney & ureter procedures for neoplasm w/o CC/MCC,0.8613,23.1,19.3
659,Kidney & ureter procedures for non-neoplasm w MCC,1.8964,40.0,33.3
660,Kidney & ureter procedures for non-neoplasm w CC,0.8613,23.1,19.3
661,Kidney & ureter procedures for non-neoplasm w/o CC/MCC,0.8613,23.1,19.3
662,Minor bladder procedures w MCC,0.8613,23.1,19.3
663,Minor bladder procedures w CC,0.6746,21.8,18.2
664,Minor bladder procedures w/o CC/MCC,0.6798,20.5,17.1
665,Prostatectomy w MCC,1.1287,28.5,23.8
666,Prostatectomy w CC,1.1287,28.5,23.8
667,Prostatectomy w/o CC/MCC,1.1287,28.5,23.8
668,Transurethral procedures w MCC,1.1287,28.5,23.8
669,Transurethral procedures w CC,1.1287,28.5,23.8
670,Transurethral procedures w/o CC/MCC,1.1287,28.5,23.8
671,Urethral procedures w CC/MCC,1.4337,32.0,26.7
672,Urethral procedures w/o CC/MCC,0.6798,20.5,17.1
673,Other kidney & urinary tract procedures w MCC,1.4337,32.0,26.7
674,Other kidney & urinary tract procedures w CC,0.8613,23.1,19.3
675,Other kidney & urinary tract procedures w/o CC/MCC,0.6798,20.5,17.1
682,Renal failure w MCC,0.9454,23.3,19.4
683,Renal failure w CC,0.7385,21.4,17.8
684,Renal failure w/o CC/MCC,0.5008,16.2,13.5
685,Admit for renal dialysis,1.1287,28.5,23.8
686,Kidney & urinary tract neoplasms w MCC,0.8613,23.1,19.3
687,Kidney & urinary tract neoplasms w CC,0.6746,21.8,18.2
688,Kidney & urinary tract neoplasms w/o CC/MCC,0.6798,20.5,17.1
689,Kidney & urinary tract infections w MCC,0.7091,20.5,17.1
690,Kidney & urinary tract infections w/o MCC,0.4872,17.1,14.3
691,Urinary stones w esw lithotripsy w CC/MCC,1.4337,32.0,26.7
692,Urinary stones w esw lithotripsy w/o CC/MCC,0.5008,16.2,13.5
693,Urinary stones w/o esw lithotripsy w MCC,0.6798,20.5,17.1
694,Urinary stones w/o esw lithotripsy w/o MCC,0.5008,16.2,13.5
695,Kidney & urinary tract signs & symptoms w MCC,1.8964,40.0,33.3
696,Kidney & urinary tract signs & symptoms w/o MCC,1.8964,40.0,33.3
697,Urethral stricture,0.6798,20.5,17.1
698,Other kidney & urinary tract diagnoses w MCC,0.94,23.7,19.8
699,Other kidney & urinary tract diagnoses w CC,0.6746,21.8,18.2
700,Other kidney & urinary tract diagnoses w/o CC/MCC,0.6798,20.5,17.1
707,Major male pelvic procedures w CC/MCC,0.8613,23.1,19.3
708,Major male pelvic procedures w/o CC/MCC,0.8613,23.1,19.3
709,Penis procedures w CC/MCC,1.1287,28.5,23.8
710,Penis procedures w/o CC/MCC,0.8613,23.1,19.3
711,Testes procedures w CC/MCC,1.8964,40.0,33.3
712,Testes procedures w/o CC/MCC,1.1287,28.5,23.8
713,Transurethral prostatectomy w CC/MCC,1.1287,28.5,23.8
714,Transurethral prostatectomy w/o CC/MCC,1.1287,28.5,23.8
715,Other male reproductive system O.R. proc for malignancy w CC/MCC,1.1287,28.5,23.8
716,Other male reproductive system O.R. proc for malignancy w/o CC/MCC,0.6798,20.5,17.1
717,Other male reproductive system O.R. proc exc malignancy w CC/MCC,1.1287,28.5,23.8
718,Other male reproductive system O.R. proc exc malignancy w/o CC/MCC,0.6798,20.5,17.1
722,"Malignancy, male reproductive system w MCC",1.1287,28.5,23.8
723,"Malignancy, male reproductive system w CC",1.1287,28.5,23.8
724,"Malignancy, male reproductive system w/o CC/MCC",0.6798,20.5,17.1
725,Benign prostatic hypertrophy w MCC,0.6798,20.5,17.1
726,Benign prostatic hypertrophy w/o MCC,0.6798,20.5,17.1
727,Inflammation of the male reproductive system w MCC,0.6798,20.5,17.1
728,Inflammation of the male reproductive system w/o MCC,0.6798,20.5,17.1
729,Other male reproductive system diagnoses w CC/MCC,0.8408,24.3,20.3
730,Other male reproductive system diagnoses w/o CC/MCC,0.6798,20.5,17.1
734,"Pelvic evisceration, rad hysterectomy & rad vulvectomy w CC/MCC",1.8964,40.0,33.3
735,"Pelvic evisceration, rad hysterectomy & rad vulvectomy w/o CC/MCC",1.8964,40.0,33.3
736,Uterine & adnexa proc for ovarian or adnexal malignancy w MCC,1.8964,40.0,33.3
737,Uterine & adnexa proc for ovarian or adnexal malignancy w CC,1.1287,28.5,23.8
738,Uterine & adnexa proc for ovarian or adnexal malignancy w/o CC/MCC,0.6798,20.5,17.1
739,"Uterine,adnexa proc for non-ovarian/adnexal malig w MCC",1.6511,34.5,28.8
740,"Uterine,adnexa proc for non-ovarian/adnexal malig w CC",1.6511,34.5,28.8
741,"Uterine,adnexa proc for non-ovarian/adnexal malig w/o CC/MCC",0.6314,19.9,16.6
742,Uterine & adnexa proc for non-malignancy w CC/MCC,1.8964,40.0,33.3
743,Uterine & adnexa proc for non-malignancy w/o CC/MCC,1.8964,40.0,33.3
744,"D&C, conization, laparoscopy & tubal interruption w CC/MCC",0.5008,16.2,13.5
745,"D&C, conization, laparoscopy & tubal interruption w/o CC/MCC",0.5008,16.2,13.5
746,"Vagina, cervix & vulva procedures w CC/MCC",1.8964,40.0,33.3
747,"Vagina, cervix & vulva procedures w/o CC/MCC",0.6798,20.5,17.1
748,Female reproductive system reconstructive procedures,1.8964,40.0,33.3
749,Other female reproductive system O.R. procedures w CC/MCC,1.8964,40.0,33.3
750,Other female reproductive system O.R. procedures w/o CC/MCC,0.6798,20.5,17.1
754,"Malignancy, female reproductive system w MCC",0.5008,16.2,13.5
755,"Malignancy, female reproductive system w CC",0.5008,16.2,13.5
756,"Malignancy, female reproductive system w/o CC/MCC",0.5008,16.2,13.5
757,"Infections, female reproductive system w MCC",0.8511,24.1,20.1
758,"Infections, female reproductive system w CC",0.6798,20.5,17.1
759,"Infections, female reproductive system w/o CC/MCC",0.5008,16.2,13.5
760,Menstrual & other female reproductive system disorders w CC/MCC,1.8964,40.0,33.3
761,Menstrual & other female reproductive system disorders w/o CC/MCC,0.6798,20.5,17.1
765,Cesarean section w CC/MCC,0.5008,16.2,13.5
766,Cesarean section w/o CC/MCC,0.5008,16.2,13.5
767,Vaginal delivery w sterilization &/or D&C,0.5008,16.2,13.5
768,Vaginal delivery w O.R. proc except steril &/or D&C,0.5008,16.2,13.5
769,Postpartum & post abortion diagnoses w O.R. procedure,1.8964,40.0,33.3
770,"Abortion w D&C, aspiration curettage or hysterotomy",0.8511,24.1,20.1
774,Vaginal delivery w complicating diagnoses,0.5008,16.2,13.5
775,Vaginal delivery w/o complicating diagnoses,0.5008,16.2,13.5
776,Postpartum & post abortion diagnoses w/o O.R. procedure,0.6798,20.5,17.1
777,Ectopic pregnancy,0.5008,16.2,13.5
778,Threatened abortion,0.5008,16.2,13.5
779,Abortion w/o D&C,0.5008,16.2,13.5
780,False labor,0.5008,16.2,13.5
781,Other antepartum diagnoses w medical complications,0.5008,16.2,13.5
782,Other antepartum diagnoses w/o medical complications,0.5008,16.2,13.5
789,"Neonates, died or transferred to another acute care facility",0.5008,16.2,13.5
790,"Extreme immaturity or respiratory distress syndrome, neonate",0.5008,16.2,13.5
791,Prematurity w major problems,0.5008,16.2,13.5
792,Prematurity w/o major problems,0.5008,16.2,13.5
793,Full term neonate w major problems,0.5008,16.2,13.5
794,Neonate w other significant problems,0.5008,16.2,13.5
795,Normal newborn,0.5008,16.2,13.5
799,Splenectomy w MCC,1.4664,34.0,28.3
800,Splenectomy w CC,0.8613,23.1,19.3
801,Splenectomy w/o CC/MCC,0.8613,23.1,19.3
802,Other O.R. proc of the blood & blood forming organs w MCC,1.8964,40.0,33.3
803,Other O.R. proc of the blood & blood forming organs w CC,0.5008,16.2,13.5
804,Other O.R. proc of the blood & blood forming organs w/o CC/MCC,0.5008,16.2,13.5
808,Major hematol/immun diag exc sickle cell crisis & coagul w MCC,0.8613,23.1,19.3
809,Major hematol/immun diag exc sickle cell crisis & coagul w CC,0.5008,16.2,13.5
810,Major hematol/immun diag exc sickle cell crisis & coagul w/o CC/MCC,0.5008,16.2,13.5
811,Red blood cell disorders w MCC,0.8613,23.1,19.3
812,Red blood cell disorders w/o MCC,0.8613,23.1,19.3
813,Coagulation disorders,1.1287,28.5,23.8
814,Reticuloendothelial & immunity disorders w MCC,0.6798,20.5,17.1
815,Reticuloendothelial & immunity disorders w CC,0.6798,20.5,17.1
816,Reticuloendothelial & immunity disorders w/o CC/MCC,0.5008,16.2,13.5
820,Lymphoma & leukemia w major O.R. procedure w MCC,1.1287,28.5,23.8
821,Lymphoma & leukemia w major O.R. procedure w CC,1.1287,28.5,23.8
822,Lymphoma & leukemia w major O.R. procedure w/o CC/MCC,1.1287,28.5,23.8
823,Lymphoma & non-acute leukemia w other O.R. proc w MCC,1.1287,28.5,23.8
824,Lymphoma & non-acute leukemia w other O.R. proc w CC,1.1287,28.5,23.8
825,Lymphoma & non-acute leukemia w other O.R. proc w/o CC/MCC,1.1287,28.5,23.8
826,Myeloprolif disord or poorly diff neopl w maj O.R. proc w MCC,1.8964,40.0,33.3
827,Myeloprolif disord or poorly diff neopl w maj O.R. proc w CC,1.1287,28.5,23.8
828,Myeloprolif disord or poorly diff neopl w maj O.R. proc w/o CC/MCC,1.1287,28.5,23.8
829,Myeloprolif disord or poorly diff neopl w other O.R. proc w CC/MCC,1.1287,28.5,23.8
830,Myeloprolif disord or poorly diff neopl w other O.R. proc w/o CC/MCC,1.1287,28.5,23.8
834,Acute leukemia w/o major O.R. procedure w MCC,0.8613,23.1,19.3
835,Acute leukemia w/o major O.R. procedure w CC,0.5008,16.2,13.5
836,Acute leukemia w/o major O.R. procedure w/o CC/MCC,0.5008,16.2,13.5
837,Chemo w acute leukemia as sdx or w high dose chemo agent w MCC,0.5008,16.2,13.5
838,Chemo w acute leukemia as sdx w CC or high dose chemo agent,0.5008,16.2,13.5
839,Chemo w acute leukemia as sdx w/o CC/MCC,0.5008,16.2,13.5
840,Lymphoma & non-acute leukemia w MCC,0.8613,23.1,19.3
841,Lymphoma & non-acute leukemia w CC,0.6798,20.5,17.1
842,Lymphoma & non-acute leukemia w/o CC/MCC,0.5008,16.2,13.5
843,Other myeloprolif dis or poorly diff neopl diag w MCC,0.8613,23.1,19.3
844,Other myeloprolif dis or poorly diff neopl diag w CC,0.6798,20.5,17.1
845,Other myeloprolif dis or poorly diff neopl diag w/o CC/MCC,0.5008,16.2,13.5
846,Chemotherapy w/o acute leukemia as secondary diagnosis w MCC,1.8964,40.0,33.3
847,Chemotherapy w/o acute leukemia as secondary diagnosis w CC,0.5008,16.2,13.5
848,Chemotherapy w/o acute leukemia as secondary diagnosis w/o CC/MCC,0.5008,16.2,13.5
849,Radiotherapy,1.8964,40.0,33.3
853,Infectious & parasitic diseases w O.R. procedure w MCC,1.842,37.2,31.0
854,Infectious & parasitic diseases w O.R. procedure w CC,0.8613,23.1,19.3
855,Infectious & parasitic diseases w O.R. procedure w/o CC/MCC,0.8613,23.1,19.3
856,Postoperative or post-traumatic infections w O.R. proc w MCC,1.5413,33.8,28.2
857,Postoperative or post-traumatic infections w O.R. proc w CC,1.0755,29.8,24.8
858,Postoperative or post-traumatic infections w O.R. proc w/o CC/MCC,1.0755,29.8,24.8
862,Postoperative & post-traumatic infections w MCC,1.0677,25.4,21.2
863,Postoperative & post-traumatic infections w/o MCC,0.7106,22.0,18.3
864,Fever,1.1287,28.5,23.8
865,Viral illness w MCC,0.8009,20.5,17.1
866,Viral illness w/o MCC,0.8009,20.5,17.1
867,Other infectious & parasitic diseases diagnoses w MCC,1.165,24.5,20.4
868,Other infectious & parasitic diseases diagnoses w CC,0.6798,20.5,17.1
869,Other infectious & parasitic diseases diagnoses w/o CC/MCC,0.6798,20.5,17.1
870,Septicemia or severe sepsis w MV >96 hours,2.0267,30.6,25.5
871,Septicemia or severe sepsis w/o MV >96 hours w MCC,0.9009,22.8,19.0
872,Septicemia or severe sepsis w/o MV >96 hours w/o MCC,0.6389,20.1,16.8
876,O.R. procedure w principal diagnoses of mental illness,0.7881,22.9,19.1
880,Acute adjustment reaction & psychosocial dysfunction,0.4959,17.7,14.8
881,Depressive neuroses,0.6214,20.3,16.9
882,Neuroses except depressive,0.6214,20.3,16.9
883,Disorders of personality & impulse control,0.6214,20.3,16.9
884,Organic disturbances & intellectual disability,0.5152,24.5,20.4
885,Psychoses,0.4901,23.1,19.3
886,Behavioral & developmental disorders,0.4959,17.7,14.8
887,Other mental disorder diagnoses,0.4959,17.7,14.8
894,"Alcohol/drug abuse or dependence, left ama",0.4959,17.7,14.8
895,Alcohol/drug abuse or dependence w rehabilitation therapy,0.467,25.4,21.2
896,Alcohol/drug abuse or dependence w/o rehabilitation therapy w MCC,0.7881,22.9,19.1
897,Alcohol/drug abuse or dependence w/o rehabilitation therapy w/o MCC,0.6214,20.3,16.9
901,Wound debridements for injuries w MCC,1.405,34.2,28.5
902,Wound debridements for injuries w CC,1.1287,28.5,23.8
903,Wound debridements for injuries w/o CC/MCC,0.6798,20.5,17.1
904,Skin grafts for injuries w CC/MCC,1.6767,39.5,32.9
905,Skin grafts for injuries w/o CC/MCC,0.6798,20.5,17.1
906,Hand procedures for injuries,1.8964,40.0,33.3
907,Other O.R. procedures for injuries w MCC,1.63,33.6,28.0
908,Other O.R. procedures for injuries w CC,1.1287,28.5,23.8
909,Other O.R. procedures for injuries w/o CC/MCC,0.8613,23.1,19.3
913,Traumatic injury w MCC,0.8613,23.1,19.3
914,Traumatic injury w/o MCC,0.8613,23.1,19.3
915,Allergic reactions w MCC,0.6798,20.5,17.1
916,Allergic reactions w/o MCC,0.6798,20.5,17.1
917,Poisoning & toxic effects of drugs w MCC,0.6798,20.5,17.1
918,Poisoning & toxic effects of drugs w/o MCC,0.6798,20.5,17.1
919,Complications of treatment w MCC,1.1916,27.8,23.2
920,Complications of treatment w CC,0.8144,23.0,19.2
921,Complications of treatment w/o CC/MCC,0.6798,20.5,17.1
922,"Other injury, poisoning & toxic effect diag w MCC",0.6798,20.5,17.1
923,"Other injury, poisoning & toxic effect diag w/o MCC",0.6798,20.5,17.1
927,Extensive burns or full thickness burns w MV >96 hrs w skin graft,1.8964,40.0,33.3
928,Full thickness burn w skin graft or inhal inj w CC/MCC,1.8964,40.0,33.3
929,Full thickness burn w skin graft or inhal inj w/o CC/MCC,1.8964,40.0,33.3
933,Extensive burns or full thickness burns w MV >96 hrs w/o skin graft,1.8964,40.0,33.3
934,Full thickness burn w/o skin grft or inhal inj,0.6798,20.5,17.1
935,Non-extensive burns,1.1287,28.5,23.8
939,O.R. proc w diagnoses of other contact w health services w MCC,1.3859,31.2,26.0
940,O.R. proc w diagnoses of other contact w health services w CC,0.9915,27.9,23.3
941,O.R. proc w diagnoses of other contact w health services w/o CC/MCC,0.8613,23.1,19.3
945,Rehabilitation w CC/MCC,0.8499,20.5,17.1
946,Rehabilitation w/o CC/MCC,0.5215,16.2,13.5
947,Signs & symptoms w MCC,0.8613,23.1,19.3
948,Signs & symptoms w/o MCC,0.5008,16.2,13.5
949,Aftercare w CC/MCC,0.7391,22.1,18.4
950,Aftercare w/o CC/MCC,0.398,14.4,12.0
951,Other factors influencing health status,1.6968,26.5,22.1
955,Craniotomy for multiple significant trauma,1.1287,28.5,23.8
956,"Limb reattachment, hip & femur proc for multiple significant trauma",0.9145,24.2,20.2
957,Other O.R. procedures for multiple significant trauma w MCC,1.8964,40.0,33.3
958,Other O.R. procedures for multiple significant trauma w CC,1.1287,28.5,23.8
959,Other O.R. procedures for multiple significant trauma w/o CC/MCC,1.1287,28.5,23.8
963,Other multiple significant trauma w MCC,1.1287,28.5,23.8
964,Other multiple significant trauma w CC,1.1287,28.5,23.8
965,Other multiple significant trauma w/o CC/MCC,1.1287,28.5,23.8
969,HIV w extensive O.R. procedure w MCC,1.8964,40.0,33.3
970,HIV w extensive O.R. procedure w/o MCC,0.8613,23.1,19.3
974,HIV w major related condition w MCC,1.0341,22.7,18.9
975,HIV w major related condition w CC,0.8613,23.1,19.3
976,HIV w major related condition w/o CC/MCC,0.8613,23.1,19.3
977,HIV w or w/o other related condition,0.8613,23.1,19.3
981,Extensive O.R. procedure unrelated to principal diagnosis w MCC,2.3264,40.9,34.1
982,Extensive O.R. procedure unrelated to principal diagnosis w CC,1.31,32.6,27.2
983,Extensive O.R. procedure unrelated to principal diagnosis w/o CC/MCC,0.8613,23.1,19.3
984,Prostatic O.R. procedure unrelated to principal diagnosis w MCC,1.8964,40.0,33.3
985,Prostatic O.R. procedure unrelated to principal diagnosis w CC,0.6798,20.5,17.1
986,Prostatic O.R. procedure unrelated to principal diagnosis w/o CC/MCC,0.6798,20.5,17.1
987,Non-extensive O.R. proc unrelated to principal diagnosis w MCC,1.8675,36.8,30.7
988,Non-extensive O.R. proc unrelated to principal diagnosis w CC,1.3931,32.2,26.8
989,Non-extensive O.R. proc unrelated to principal diagnosis w/o CC/MCC,1.3931,32.2,26.8
998,Principal diagnosis invalid as discharge diagnosis,0.0,0.0,0.0
999,Ungroupable,0.0,0.0,0.0
