drg,title,relative_weight,gmlos,sso
477,"Biopsies of musculoskeletal system and connective tissue
with MCC",1.7606,36.6,30.5
478,"Biopsies of musculoskeletal system and connective tissue
with CC",0.8438,23.5,19.6
479,"Biopsies of musculoskeletal system and connective tissue
without CC/MCC",0.8438,23.5,19.6
480,Hip and femur procedures except major joint with MCC,1.7606,36.6,30.5
481,Hip and femur procedures except major joint with CC,1.7606,36.6,30.5
482,"Hip and femur procedures except major joint without
CC/MCC",1.7606,36.6,30.5
483,"Major joint or limb reattachment procedures of upper
extremities",0.6431,19.4,16.2
485,"Knee procedures with principal diagnosis of infection with
MCC",1.0691,26.0,21.7
486,Knee procedures with principal diagnosis of infection with CC,1.0691,26.0,21.7
487,"Knee procedures with principal diagnosis of infection without
CC/MCC",1.0691,26.0,21.7
488,"Knee procedures without principal diagnosis of infection with
CC/MCC",1.7606,36.6,30.5
489,"Knee procedures without principal diagnosis of infection
without CC/MCC",1.7606,36.6,30.5
492,"Lower extremity and humerus procedures except hip, foot
and femur with MCC",1.7606,36.6,30.5
493,"Lower extremity and humerus procedures except hip, foot
and femur with CC",0.8438,23.5,19.6
494,"Lower extremity and humerus procedures except hip, foot
and femur without CC/MCC",0.8438,23.5,19.6
495,"Local excision and removal of internal fixation devices except
hip and femur with MCC",1.7606,36.6,30.5
496,"Local excision and removal of internal fixation devices except
hip and femur with CC",0.8438,23.5,19.6
497,"Local excision and removal of internal fixation devices except
hip and femur without CC/MCC",0.8438,23.5,19.6
498,"Local excision and removal of internal fixation devices of hip
and femur with CC/MCC",1.7606,36.6,30.5
499,"Local excision and removal of internal fixation devices of hip
and femur without CC/MCC",1.7606,36.6,30.5
500,Soft tissue procedures with MCC,1.2704,34.3,28.6
501,Soft tissue procedures with CC,1.2704,34.3,28.6
502,Soft tissue procedures without CC/MCC,0.5191,16.9,14.1
503,Foot procedures with MCC,1.0691,26.0,21.7
504,Foot procedures with CC,1.0691,26.0,21.7
505,Foot procedures without CC/MCC,1.0691,26.0,21.7
506,Major thumb or joint procedures,0.5191,16.9,14.1
507,Major shoulder or elbow joint procedures with CC/MCC,0.5191,16.9,14.1
508,Major shoulder or elbow joint procedures without CC/MCC,0.5191,16.9,14.1
509,Arthroscopy,0.5191,16.9,14.1
510,"Shoulder, elbow or forearm procedures, except major joint
procedures with MCC",0.6431,19.4,16.2
511,"Shoulder, elbow or forearm procedures, except major joint
procedures with CC",0.6431,19.4,16.2
512,"Shoulder, elbow or forearm procedures, except major joint
procedures without CC/MCC",0.6431,19.4,16.2
513,"Hand or wrist procedures, except major thumb or joint
procedures with CC/MCC",0.8438,23.5,19.6
514,"Hand or wrist procedures, except major thumb or joint
procedures without CC/MCC",0.8438,23.5,19.6
515,"Other musculoskeletal system and connective tissue O.R.
procedures with MCC",1.4221,31.7,26.4
516,"Other musculoskeletal system and connective tissue O.R.
procedures with CC",0.6431,19.4,16.2
517,"Other musculoskeletal system and connective tissue O.R.
procedures without CC/MCC",0.6431,19.4,16.2
518,"Back and neck procedures except spinal fusion with MCC or
disc device or neurostimulator",1.7606,36.6,30.5
519,Back and neck procedures except spinal fusion with CC,0.8857,24.8,20.7
520,"Back and neck procedures except spinal fusion without
CC/MCC",0.8857,24.8,20.7
521,"Hip replacement with principal diagnosis of hip fracture with
MCC",0.8857,24.8,20.7
522,"Hip replacement with principal diagnosis of hip fracture
without MCC",0.8857,24.8,20.7
533,Fractures of femur with MCC,1.0691,26.0,21.7
534,Fractures of femur without MCC,1.0691,26.0,21.7
535,Fractures of hip and pelvis with MCC,1.0691,26.0,21.7
536,Fractures of hip and pelvis without MCC,0.5191,16.9,14.1
537,"Sprains, strains, and dislocations of hip, pelvis and thigh with
CC/MCC",1.0691,26.0,21.7
538,"Sprains, strains, and dislocations of hip, pelvis and thigh
without CC/MCC",0.5191,16.9,14.1
539,Osteomyelitis with MCC,1.0861,29.2,24.3
540,Osteomyelitis with CC,0.8532,26.7,22.3
541,Osteomyelitis without CC/MCC,0.6431,19.4,16.2
542,"Pathological fractures and musculoskeletal and connective
tissue malignancy with MCC",1.0691,26.0,21.7
543,"Pathological fractures and musculoskeletal and connective
tissue malignancy with CC",0.5191,16.9,14.1
544,"Pathological fractures and musculoskeletal and connective
tissue malignancy without CC/MCC",0.5191,16.9,14.1
545,Connective tissue disorders with MCC,1.0691,26.0,21.7
546,Connective tissue disorders with CC,0.5191,16.9,14.1
547,Connective tissue disorders without CC/MCC,0.5191,16.9,14.1
548,Septic arthritis with MCC,1.002,25.1,20.9
549,Septic arthritis with CC,0.7238,23.3,19.4
550,Septic arthritis without CC/MCC,0.6431,19.4,16.2
551,Medical back problems with MCC,1.154,27.7,23.1
552,Medical back problems without MCC,0.6431,19.4,16.2
553,Bone diseases and arthropathies with MCC,1.7606,36.6,30.5
554,Bone diseases and arthropathies without MCC,0.8438,23.5,19.6
555,"Signs and symptoms of musculoskeletal system and
connective tissue with MCC",1.0691,26.0,21.7
556,"Signs and symptoms of musculoskeletal system and
connective tissue without MCC",0.6431,19.4,16.2
557,"Tendonitis, myositis and bursitis with MCC",1.0123,26.0,21.7
558,"Tendonitis, myositis and bursitis without MCC",0.8243,25.7,21.4
559,"Aftercare, musculoskeletal system and connective tissue with
MCC",0.9101,24.5,20.4
560,"Aftercare, musculoskeletal system and connective tissue with
CC",0.755,24.0,20.0
561,"Aftercare, musculoskeletal system and connective tissue
without CC/MCC",0.6431,19.4,16.2
562,"Fracture, sprain, strain and dislocation except femur, hip,
pelvis and thigh with MCC",1.0691,26.0,21.7
563,"Fracture, sprain, strain and dislocation except femur, hip,
pelvis and thigh without MCC",1.0691,26.0,21.7
564,"Other musculoskeletal system and connective tissue
diagnoses with MCC",1.0132,24.5,20.4
565,"Other musculoskeletal system and connective tissue
diagnoses with CC",0.8857,24.8,20.7
566,"Other musculoskeletal system and connective tissue
diagnoses without CC/MCC",0.8857,24.8,20.7
570,Skin debridement with MCC,1.417,33.6,28.0
571,Skin debridement with CC,1.0592,30.8,25.7
572,Skin debridement without CC/MCC,0.8438,23.5,19.6
573,Skin graft for skin ulcer or cellulitis with MCC,1.826,46.0,38.3
574,Skin graft for skin ulcer or cellulitis with CC,1.7606,36.6,30.5
575,Skin graft for skin ulcer or cellulitis without CC/MCC,1.0691,26.0,21.7
576,Skin graft except for skin ulcer or cellulitis with MCC,1.7606,36.6,30.5
577,Skin graft except for skin ulcer or cellulitis with CC,0.8438,23.5,19.6
578,Skin graft except for skin ulcer or cellulitis without CC/MCC,0.8438,23.5,19.6
579,"Other skin, subcutaneous tissue and breast procedures with
MCC",1.3893,33.0,27.5
580,"Other skin, subcutaneous tissue and breast procedures with
CC",1.1845,30.9,25.8
581,"Other skin, subcutaneous tissue and breast procedures
without CC/MCC",0.5191,16.9,14.1
582,Mastectomy for malignancy with CC/MCC,1.7606,36.6,30.5
583,Mastectomy for malignancy without CC/MCC,1.0592,30.8,25.7
584,"Breast biopsy, local excision and other breast procedures
with CC/MCC",1.0691,26.0,21.7
585,"Breast biopsy, local excision and other breast procedures
without CC/MCC",1.0592,30.8,25.7
592,Skin ulcers with MCC,0.9656,26.7,22.3
593,Skin ulcers with CC,0.7201,23.8,19.8
594,Skin ulcers without CC/MCC,0.7201,23.8,19.8
595,Major skin disorders with MCC,0.8438,23.5,19.6
596,Major skin disorders without MCC,0.5191,16.9,14.1
597,Malignant breast disorders with MCC,0.6431,19.4,16.2
598,Malignant breast disorders with CC,0.6431,19.4,16.2
599,Malignant breast disorders without CC/MCC,0.6431,19.4,16.2
600,Non-malignant breast disorders with CC/MCC,0.8438,23.5,19.6
601,Non-malignant breast disorders without CC/MCC,0.5191,16.9,14.1
602,Cellulitis with MCC,0.7661,21.2,17.7
603,Cellulitis without MCC,0.5545,18.1,15.1
604,"Trauma to the skin, subcutaneous tissue and breast with
MCC",0.7794,24.1,20.1
605,"Trauma to the skin, subcutaneous tissue and breast without
MCC",0.6431,19.4,16.2
606,Minor skin disorders with MCC,1.0206,24.2,20.2
607,Minor skin disorders without MCC,0.8438,23.5,19.6
614,Adrenal and pituitary procedures with CC/MCC,0.8438,23.5,19.6
615,Adrenal and pituitary procedures without CC/MCC,0.8438,23.5,19.6
616,"Amputation of lower limb for endocrine, nutritional and
metabolic disorders with MCC",1.6769,38.0,31.7
617,"Amputation of lower limb for endocrine, nutritional and
metabolic disorders with CC",1.316,36.4,30.3
618,"Amputation of lower limb for endocrine, nutritional and
metabolic disorders without CC/MCC",1.316,36.4,30.3
619,O.R. procedures for obesity with MCC,0.8438,23.5,19.6
620,O.R. procedures for obesity with CC,0.8438,23.5,19.6
621,O.R. procedures for obesity without CC/MCC,0.8438,23.5,19.6
622,"Skin grafts and wound debridement for endocrine, nutritional
and metabolic disorders with MCC",1.3659,34.1,28.4
623,"Skin grafts and wound debridement for endocrine, nutritional
and metabolic disorders with CC",1.0381,29.0,24.2
624,"Skin grafts and wound debridement for endocrine, nutritional
and metabolic disorders without CC/MCC",0.8438,23.5,19.6
625,"Thyroid, parathyroid and thyroglossal procedures with MCC",1.3622,32.1,26.8
626,"Thyroid, parathyroid and thyroglossal procedures with CC",1.0691,26.0,21.7
627,"Thyroid, parathyroid and thyroglossal procedures without
CC/MCC",0.8384,22.5,18.8
628,"Other endocrine, nutritional and metabolic O.R. procedures
with MCC",1.3622,32.1,26.8
629,"Other endocrine, nutritional and metabolic O.R. procedures
with CC",1.0691,26.0,21.7
630,"Other endocrine, nutritional and metabolic O.R. procedures
without CC/MCC",0.8384,22.5,18.8
637,Diabetes with MCC,0.9947,25.5,21.3
638,Diabetes with CC,0.8167,22.7,18.9
639,Diabetes without CC/MCC,0.5191,16.9,14.1
640,"Miscellaneous disorders of nutrition, metabolism, fluids and
electrolytes with MCC",0.9171,23.0,19.2
641,"Miscellaneous disorders of nutrition, metabolism, fluids and
electrolytes without MCC",0.6517,19.1,15.9
642,Inborn and other disorders of metabolism,1.0691,26.0,21.7
643,Endocrine disorders with MCC,0.8438,23.5,19.6
644,Endocrine disorders with CC,0.6431,19.4,16.2
645,Endocrine disorders without CC/MCC,0.6431,19.4,16.2
650,Kidney transplant with hemodialysis with MCC,0.0,0.0,0.0
651,Kidney transplant with hemodialysis without MCC,0.0,0.0,0.0
652,Kidney transplant,0.0,0.0,0.0
653,Major bladder procedures with MCC,0.8438,23.5,19.6
654,Major bladder procedures with CC,0.8438,23.5,19.6
655,Major bladder procedures without CC/MCC,0.8438,23.5,19.6
656,Kidney and ureter procedures for neoplasm with MCC,1.0691,26.0,21.7
657,Kidney and ureter procedures for neoplasm with CC,1.0691,26.0,21.7
658,Kidney and ureter procedures for neoplasm without CC/MCC,1.0691,26.0,21.7
659,Kidney and ureter procedures for non-neoplasm with MCC,1.7606,36.6,30.5
660,Kidney and ureter procedures for non-neoplasm with CC,0.8438,23.5,19.6
661,"Kidney and ureter procedures for non-neoplasm without
CC/MCC",0.8438,23.5,19.6
662,Minor bladder procedures with MCC,1.0691,26.0,21.7
663,Minor bladder procedures with CC,1.0691,26.0,21.7
664,Minor bladder procedures without CC/MCC,1.0691,26.0,21.7
665,Prostatectomy with MCC,0.6431,19.4,16.2
666,Prostatectomy with CC,0.6431,19.4,16.2
667,Prostatectomy without CC/MCC,0.6431,19.4,16.2
668,Transurethral procedures with MCC,1.7606,36.6,30.5
669,Transurethral procedures with CC,1.0691,26.0,21.7
670,Transurethral procedures without CC/MCC,1.0691,26.0,21.7
671,Urethral procedures with CC/MCC,0.6431,19.4,16.2
672,Urethral procedures without CC/MCC,0.6431,19.4,16.2
673,Other kidney and urinary tract procedures with MCC,1.4259,31.0,25.8
674,Other kidney and urinary tract procedures with CC,1.0567,24.9,20.8
675,Other kidney and urinary tract procedures without CC/MCC,0.6431,19.4,16.2
682,Renal failure with MCC,0.9077,22.6,18.8
683,Renal failure with CC,0.7282,20.7,17.3
684,Renal failure without CC/MCC,0.6431,19.4,16.2
686,Kidney and urinary tract neoplasms with MCC,1.0691,26.0,21.7
687,Kidney and urinary tract neoplasms with CC,0.5191,16.9,14.1
688,Kidney and urinary tract neoplasms without CC/MCC,0.5191,16.9,14.1
689,Kidney and urinary tract infections with MCC,0.7271,20.3,16.9
690,Kidney and urinary tract infections without MCC,0.5391,17.7,14.8
693,Urinary stones with MCC,0.5191,16.9,14.1
694,Urinary stones without MCC,0.5191,16.9,14.1
695,Kidney and urinary tract signs and symptoms with MCC,0.5191,16.9,14.1
696,Kidney and urinary tract signs and symptoms without MCC,0.5191,16.9,14.1
697,Urethral stricture,0.8836,22.9,19.1
698,Other kidney and urinary tract diagnoses with MCC,0.8836,22.9,19.1
699,Other kidney and urinary tract diagnoses with CC,0.5691,18.5,15.4
700,Other kidney and urinary tract diagnoses without CC/MCC,0.5691,18.5,15.4
707,Major male pelvic procedures with CC/MCC,0.8438,23.5,19.6
708,Major male pelvic procedures without CC/MCC,0.8438,23.5,19.6
709,Penis procedures with CC/MCC,1.7606,36.6,30.5
710,Penis procedures without CC/MCC,0.5691,18.5,15.4
711,Testes procedures with CC/MCC,1.7606,36.6,30.5
712,Testes procedures without CC/MCC,0.6431,19.4,16.2
713,Transurethral prostatectomy with CC/MCC,1.7606,36.6,30.5
714,Transurethral prostatectomy without CC/MCC,1.7606,36.6,30.5
715,"Other male reproductive system O.R. procedures for
malignancy with CC/MCC",0.6431,19.4,16.2
716,"Other male reproductive system O.R. procedures for
malignancy without CC/MCC",0.6431,19.4,16.2
717,"Other male reproductive system O.R. procedures except
malignancy with CC/MCC",1.7606,36.6,30.5
718,"Other male reproductive system O.R. procedures except
malignancy without CC/MCC",0.6431,19.4,16.2
722,"Malignancy, male reproductive system with MCC",0.5191,16.9,14.1
723,"Malignancy, male reproductive system with CC",0.5191,16.9,14.1
724,"Malignancy, male reproductive system without CC/MCC",0.5191,16.9,14.1
725,Benign prostatic hypertrophy with MCC,0.5191,16.9,14.1
726,Benign prostatic hypertrophy without MCC,0.5191,16.9,14.1
727,Inflammation of the male reproductive system with MCC,0.7665,22.2,18.5
728,Inflammation of the male reproductive system without MCC,0.6067,20.8,17.3
729,Other male reproductive system diagnoses with CC/MCC,0.8438,23.5,19.6
730,Other male reproductive system diagnoses without CC/MCC,0.6431,19.4,16.2
734,"Pelvic evisceration, radical hysterectomy and radical
vulvectomy with CC/MCC",0.8438,23.5,19.6
735,"Pelvic evisceration, radical hysterectomy and radical
vulvectomy without CC/MCC",0.8438,23.5,19.6
736,"Uterine and adnexa procedures for ovarian or adnexal
malignancy with MCC",0.8438,23.5,19.6
737,"Uterine and adnexa procedures for ovarian or adnexal
malignancy with CC",0.8438,23.5,19.6
738,"Uterine and adnexa procedures for ovarian or adnexal
malignancy without CC/MCC",0.8438,23.5,19.6
739,"Uterine and adnexa procedures for non-ovarian and
non-adnexal malignancy with MCC",1.3622,32.1,26.8
740,"Uterine and adnexa procedures for non-ovarian and
non-adnexal malignancy with CC",1.0691,26.0,21.7
741,"Uterine and adnexa procedures for non-ovarian and
non-adnexal malignancy without CC/MCC",0.5191,16.9,14.1
742,"Uterine and adnexa procedures for non-malignancy with
CC/MCC",0.8438,23.5,19.6
743,"Uterine and adnexa procedures for non-malignancy without
CC/MCC",0.8438,23.5,19.6
744,"D&C, conization, laparoscopy and tubal interruption with
CC/MCC",1.0691,26.0,21.7
745,"D&C, conization, laparoscopy and tubal interruption without
CC/MCC",1.0691,26.0,21.7
746,"Vagina, cervix and vulva procedures with CC/MCC",0.8438,23.5,19.6
747,"Vagina, cervix and vulva procedures without CC/MCC",0.8438,23.5,19.6
748,Female reproductive system reconstructive procedures,0.8438,23.5,19.6
749,"Other female reproductive system O.R. procedures with
CC/MCC",0.8438,23.5,19.6
750,"Other female reproductive system O.R. procedures without
CC/MCC",0.8438,23.5,19.6
754,"Malignancy, female reproductive system with MCC",1.0691,26.0,21.7
755,"Malignancy, female reproductive system with CC",1.0691,26.0,21.7
756,"Malignancy, female reproductive system without CC/MCC",1.0691,26.0,21.7
757,"Infections, female reproductive system with MCC",0.8252,24.8,20.7
758,"Infections, female reproductive system with CC",0.6431,19.4,16.2
759,"Infections, female reproductive system without CC/MCC",0.6431,19.4,16.2
760,"Menstrual and other female reproductive system disorders
with CC/MCC",0.6431,19.4,16.2
761,"Menstrual and other female reproductive system disorders
without CC/MCC",0.6431,19.4,16.2
768,"Vaginal delivery with O.R. procedures except sterilization
and/or D&C",0.6431,19.4,16.2
769,"Postpartum and post abortion diagnoses with O.R.
procedures",0.6431,19.4,16.2
770,"Abortion with D&C, aspiration curettage or hysterotomy",0.6431,19.4,16.2
776,"Postpartum and post abortion diagnoses without O.R.
procedures",0.6431,19.4,16.2
779,Abortion without D&C,0.6431,19.4,16.2
783,Cesarean section with sterilization with MCC,1.0691,26.0,21.7
784,Cesarean section with sterilization with CC,1.0691,26.0,21.7
785,Cesarean section with sterilization without CC/MCC,1.0691,26.0,21.7
786,Cesarean section without sterilization with MCC,1.0691,26.0,21.7
787,Cesarean section without sterilization with CC,1.0691,26.0,21.7
788,Cesarean section without sterilization without CC/MCC,1.0691,26.0,21.7
789,"Neonates, died or transferred to another acute care facility",0.6431,19.4,16.2
790,"Extreme immaturity or respiratory distress syndrome,
neonate",0.6431,19.4,16.2
791,Prematurity with major problems,0.6431,19.4,16.2
792,Prematurity without major problems,0.6431,19.4,16.2
793,Full term neonate with major problems,0.6431,19.4,16.2
794,Neonate with other significant problems,0.6431,19.4,16.2
795,Normal newborn,0.6431,19.4,16.2
796,Vaginal delivery with sterilization and/or D&C with MCC,0.6431,19.4,16.2
797,Vaginal delivery with sterilization and/or D&C with CC,0.6431,19.4,16.2
798,"Vaginal delivery with sterilization and/or D&C without
CC/MCC",0.6431,19.4,16.2
799,Splenectomy with MCC,1.6106,35.2,29.3
800,Splenectomy with CC,0.8438,23.5,19.6
801,Splenectomy without CC/MCC,0.8438,23.5,19.6
802,"Other O.R. procedures of the blood and blood forming
organs with MCC",1.0691,26.0,21.7
803,"Other O.R. procedures of the blood and blood forming
organs with CC",1.0691,26.0,21.7
804,"Other O.R. procedures of the blood and blood forming
organs without CC/MCC",1.0691,26.0,21.7
805,Vaginal delivery without sterilization or D&C with MCC,1.0691,26.0,21.7
806,Vaginal delivery without sterilization or D&C with CC,1.0691,26.0,21.7
807,Vaginal delivery without sterilization or D&C without CC/MCC,1.0691,26.0,21.7
808,"Major hematological and immunological diagnoses except
sickle cell crisis and coagulation disorders with MCC",1.0691,26.0,21.7
809,"Major hematological and immunological diagnoses except
sickle cell crisis and coagulation disorders with CC",0.5191,16.9,14.1
810,"Major hematological and immunological diagnoses except
sickle cell crisis and coagulation disorders without CC/MCC",0.5191,16.9,14.1
811,Red blood cell disorders with MCC,0.8195,23.5,19.6
812,Red blood cell disorders without MCC,0.5191,16.9,14.1
813,Coagulation disorders,0.6431,19.4,16.2
814,Reticuloendothelial and immunity disorders with MCC,0.8438,23.5,19.6
815,Reticuloendothelial and immunity disorders with CC,0.8438,23.5,19.6
816,Reticuloendothelial and immunity disorders without CC/MCC,0.8438,23.5,19.6
817,Other antepartum diagnoses with O.R. procedures with MCC,0.6431,19.4,16.2
818,Other antepartum diagnoses with O.R. procedures with CC,0.6431,19.4,16.2
819,"Other antepartum diagnoses with O.R. procedures without
CC/MCC",0.6431,19.4,16.2
820,"Lymphoma and leukemia with major O.R. procedures with
MCC",1.0691,26.0,21.7
821,"Lymphoma and leukemia with major O.R. procedures with
CC",1.0691,26.0,21.7
822,"Lymphoma and leukemia with major O.R. procedures without
CC/MCC",1.0691,26.0,21.7
823,"Lymphoma and non-acute leukemia with other procedures
with MCC",1.0691,26.0,21.7
824,"Lymphoma and non-acute leukemia with other procedures
with CC",1.0691,26.0,21.7
825,"Lymphoma and non-acute leukemia with other procedures
without CC/MCC",1.0691,26.0,21.7
826,"Myeloproliferative disorders or poorly differentiated
neoplasms with major O.R. procedures with MCC",1.0691,26.0,21.7
827,"Myeloproliferative disorders or poorly differentiated
neoplasms with major O.R. procedures with CC",1.0691,26.0,21.7
828,"Myeloproliferative disorders or poorly differentiated
neoplasms with major O.R. procedures without CC/MCC",1.0691,26.0,21.7
829,"Myeloproliferative disorders or poorly differentiated
neoplasms with other procedures with CC/MCC",1.0691,26.0,21.7
830,"Myeloproliferative disorders or poorly differentiated
neoplasms with other procedures without CC/MCC",1.0691,26.0,21.7
831,"Other antepartum diagnoses without O.R. procedures with
MCC",0.6431,19.4,16.2
832,"Other antepartum diagnoses without O.R. procedures with
CC",0.6431,19.4,16.2
833,"Other antepartum diagnoses without O.R. procedures without
CC/MCC",0.6431,19.4,16.2
834,Acute leukemia without major O.R. procedures with MCC,0.8438,23.5,19.6
835,Acute leukemia without major O.R. procedures with CC,0.8438,23.5,19.6
836,"Acute leukemia without major O.R. procedures without
CC/MCC",0.5191,16.9,14.1
837,"Chemotherapy with acute leukemia as secondary diagnosis
or with high dose chemotherapy agent with MCC",0.5191,16.9,14.1
838,"Chemotherapy with acute leukemia as secondary diagnosis
with CC or high dose chemotherapy agent",0.5191,16.9,14.1
839,"Chemotherapy with acute leukemia as secondary diagnosis
without CC/MCC",0.5191,16.9,14.1
840,Lymphoma and non-acute leukemia with MCC,0.927,22.1,18.4
841,Lymphoma and non-acute leukemia with CC,0.6431,19.4,16.2
842,Lymphoma and non-acute leukemia without CC/MCC,0.6431,19.4,16.2
843,"Other myeloproliferative disorders or poorly differentiated
neoplastic diagnoses with MCC",0.8438,23.5,19.6
844,"Other myeloproliferative disorders or poorly differentiated
neoplastic diagnoses with CC",0.8438,23.5,19.6
845,"Other myeloproliferative disorders or poorly differentiated
neoplastic diagnoses without CC/MCC",0.8438,23.5,19.6
846,"Chemotherapy without acute leukemia as secondary
diagnosis with MCC",1.0691,26.0,21.7
847,"Chemotherapy without acute leukemia as secondary
diagnosis with CC",1.0691,26.0,21.7
848,"Chemotherapy without acute leukemia as secondary
diagnosis without CC/MCC",1.0691,26.0,21.7
849,Radiotherapy,1.0691,26.0,21.7
853,"Infectious and parasitic diseases with O.R. procedures with
MCC",1.7227,36.6,30.5
854,"Infectious and parasitic diseases with O.R. procedures with
CC",0.8438,23.5,19.6
855,"Infectious and parasitic diseases with O.R. procedures
without CC/MCC",0.5191,16.9,14.1
856,"Postoperative or post-traumatic infections with O.R.
procedures with MCC",1.4258,33.8,28.2
857,"Postoperative or post-traumatic infections with O.R.
procedures with CC",1.2487,31.9,26.6
858,"Postoperative or post-traumatic infections with O.R.
procedures without CC/MCC",0.5191,16.9,14.1
862,Postoperative and post-traumatic infections with MCC,1.0875,25.9,21.6
863,Postoperative and post-traumatic infections without MCC,0.7282,21.6,18.0
864,Fever and inflammatory conditions,1.0691,26.0,21.7
865,Viral illness with MCC,1.1184,23.5,19.6
866,Viral illness without MCC,0.5191,16.9,14.1
867,Other infectious and parasitic diseases diagnoses with MCC,1.1453,24.8,20.7
868,Other infectious and parasitic diseases diagnoses with CC,0.6431,19.4,16.2
869,"Other infectious and parasitic diseases diagnoses without
CC/MCC",0.6431,19.4,16.2
870,Septicemia or severe sepsis with MV >96 hours,1.9452,29.4,24.5
871,Septicemia or severe sepsis without MV >96 hours with MCC,0.929,22.6,18.8
872,"Septicemia or severe sepsis without MV >96 hours without
MCC",0.5851,18.4,15.3
876,O.R. procedures with principal diagnosis of mental illness,0.7881,22.9,19.1
880,Acute adjustment reaction and psychosocial dysfunction,0.4959,17.7,14.8
881,Depressive neuroses,0.6214,20.3,16.9
882,Neuroses except depressive,0.6214,20.3,16.9
883,Disorders of personality and impulse control,0.6214,20.3,16.9
884,Organic disturbances and intellectual disability,0.5152,24.5,20.4
885,Psychoses,0.4901,23.1,19.3
886,Behavioral and developmental disorders,0.4959,17.7,14.8
887,Other mental disorder diagnoses,0.4959,17.7,14.8
894,"Alcohol, drug abuse or dependence, left AMA",0.4959,17.7,14.8
895,"Alcohol, drug abuse or dependence with rehabilitation
therapy",0.467,25.4,21.2
896,"Alcohol, drug abuse or dependence without rehabilitation
therapy with MCC",0.7881,22.9,19.1
897,"Alcohol, drug abuse or dependence without rehabilitation
therapy without MCC",0.6214,20.3,16.9
901,Wound debridements for injuries with MCC,1.4269,33.0,27.5
902,Wound debridements for injuries with CC,0.9522,29.3,24.4
903,Wound debridements for injuries without CC/MCC,0.9522,29.3,24.4
904,Skin grafts for injuries with CC/MCC,1.7606,36.6,30.5
905,Skin grafts for injuries without CC/MCC,0.6431,19.4,16.2
906,Hand procedures for injuries,0.5191,16.9,14.1
907,Other O.R. procedures for injuries with MCC,1.5108,33.3,27.8
908,Other O.R. procedures for injuries with CC,0.8438,23.5,19.6
909,Other O.R. procedures for injuries without CC/MCC,0.8438,23.5,19.6
913,Traumatic injury with MCC,0.8438,23.5,19.6
914,Traumatic injury without MCC,0.8438,23.5,19.6
915,Allergic reactions with MCC,1.0691,26.0,21.7
916,Allergic reactions without MCC,1.0691,26.0,21.7
917,Poisoning and toxic effects of drugs with MCC,1.0691,26.0,21.7
918,Poisoning and toxic effects of drugs without MCC,1.0691,26.0,21.7
919,Complications of treatment with MCC,1.1628,28.1,23.4
920,Complications of treatment with CC,0.841,23.9,19.9
921,Complications of treatment without CC/MCC,0.6431,19.4,16.2
922,"Other injury, poisoning and toxic effect diagnoses with MCC",0.8438,23.5,19.6
923,"Other injury, poisoning and toxic effect diagnoses without
MCC",0.8438,23.5,19.6
927,"Extensive burns or full thickness burns with MV >96 hours
with skin graft",1.7606,36.6,30.5
928,"Full thickness burn with skin graft or inhalation injury with
CC/MCC",1.7606,36.6,30.5
929,"Full thickness burn with skin graft or inhalation injury without
CC/MCC",1.7606,36.6,30.5
933,"Extensive burns or full thickness burns with MV >96 hours
without skin graft",0.8438,23.5,19.6
934,Full thickness burn without skin graft or inhalation injury,0.6431,19.4,16.2
935,Non-extensive burns,0.8438,23.5,19.6
939,"O.R. procedures with diagnoses of other contact with health
services with MCC",1.3077,32.9,27.4
940,"O.R. procedures with diagnoses of other contact with health
services with CC",0.9486,29.3,24.4
941,"O.R. procedures with diagnoses of other contact with health
services without CC/MCC",0.9486,29.3,24.4
945,Rehabilitation with CC/MCC,0.6621,20.5,17.1
946,Rehabilitation without CC/MCC,0.4063,16.3,13.6
947,Signs and symptoms with MCC,0.7768,20.1,16.8
948,Signs and symptoms without MCC,0.6431,19.4,16.2
949,Aftercare with CC/MCC,0.755,21.7,18.1
950,Aftercare without CC/MCC,0.4201,15.1,12.6
951,Other factors influencing health status,0.4201,15.1,12.6
955,Craniotomy for multiple significant trauma,1.0691,26.0,21.7
956,"Limb reattachment, hip and femur procedures for multiple
significant trauma",1.0691,26.0,21.7
957,"Other O.R. procedures for multiple significant trauma with
MCC",1.0691,26.0,21.7
958,Other O.R. procedures for multiple significant trauma with CC,1.0691,26.0,21.7
959,"Other O.R. procedures for multiple significant trauma without
CC/MCC",1.0691,26.0,21.7
963,Other multiple significant trauma with MCC,1.0691,26.0,21.7
964,Other multiple significant trauma with CC,0.5191,16.9,14.1
965,Other multiple significant trauma without CC/MCC,0.5191,16.9,14.1
969,HIV with extensive O.R. procedures with MCC,1.7606,36.6,30.5
970,HIV with extensive O.R. procedures without MCC,1.7606,36.6,30.5
974,HIV with major related condition with MCC,1.1772,23.2,19.3
975,HIV with major related condition with CC,1.0691,26.0,21.7
976,HIV with major related condition without CC/MCC,1.0691,26.0,21.7
977,HIV with or without other related condition,1.0691,26.0,21.7
981,"Extensive O.R. procedures unrelated to principal diagnosis
with MCC",2.2674,40.7,33.9
982,"Extensive O.R. procedures unrelated to principal diagnosis
with CC",1.2929,30.5,25.4
983,"Extensive O.R. procedures unrelated to principal diagnosis
without CC/MCC",1.2929,30.5,25.4
987,"Non-extensive O.R. procedures unrelated to principal
diagnosis with MCC",1.9761,39.3,32.8
